
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: Frames and bytes         |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      3 |   388 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      0 |     0 |
|   1.5 <>   2.0 |      0 |     0 |
|   2.0 <>   2.5 |      0 |     0 |
|   2.5 <>   3.0 |      7 |  1166 |
|   3.0 <>   3.5 |     21 |  2987 |
|   3.5 <>   4.0 |     41 | 19498 |
|   4.0 <>   4.5 |     96 | 40825 |
|   4.5 <>   5.0 |     28 | 19101 |
|   5.0 <>   5.5 |     18 | 12168 |
|   5.5 <>   6.0 |     57 | 40812 |
|   6.0 <>   6.5 |     51 | 32814 |
|   6.5 <>   7.0 |     61 | 31233 |
|   7.0 <>   7.5 |     47 | 32056 |
|   7.5 <>   8.0 |     87 | 32690 |
|   8.0 <>   8.5 |     56 | 28996 |
|   8.5 <>   9.0 |     70 | 31245 |
|   9.0 <>   9.5 |     32 | 13415 |
|   9.5 <>  10.0 |      0 |     0 |
|  10.0 <>  10.5 |      0 |     0 |
|  10.5 <>  11.0 |      0 |     0 |
|  11.0 <>  11.5 |     16 |  1064 |
|  11.5 <>  12.0 |     33 |  2184 |
|  12.0 <>  12.5 |      0 |     0 |
|  12.5 <>  13.0 |      0 |     0 |
|  13.0 <>  13.5 |      0 |     0 |
|  13.5 <>  14.0 |      0 |     0 |
|  14.0 <>  14.5 |      0 |     0 |
|  14.5 <>  15.0 |      0 |     0 |
|  15.0 <>  15.5 |      0 |     0 |
|  15.5 <>  16.0 |      0 |     0 |
|  16.0 <>  16.5 |      0 |     0 |
|  16.5 <>  17.0 |      0 |     0 |
|  17.0 <>  17.5 |      0 |     0 |
|  17.5 <>  18.0 |      0 |     0 |
|  18.0 <>  18.5 |      0 |     0 |
|  18.5 <>  19.0 |      0 |     0 |
|  19.0 <>  19.5 |      0 |     0 |
|  19.5 <>  20.0 |      1 |    76 |
|  20.0 <>  20.5 |      0 |     0 |
|  20.5 <>  21.0 |      0 |     0 |
|  21.0 <>  21.5 |      0 |     0 |
|  21.5 <>  22.0 |      0 |     0 |
|  22.0 <>  22.5 |      0 |     0 |
|  22.5 <>  23.0 |      4 |   431 |
|  23.0 <>  23.5 |      0 |     0 |
|  23.5 <>  24.0 |      0 |     0 |
|  24.0 <>  24.5 |      0 |     0 |
|  24.5 <>  25.0 |      2 |   310 |
|  25.0 <>  25.5 |     13 |  1991 |
|  25.5 <>  26.0 |      7 |  1221 |
|  26.0 <>  26.5 |      0 |     0 |
|  26.5 <>  27.0 |      0 |     0 |
|  27.0 <>  27.5 |      1 |    68 |
|  27.5 <>  28.0 |      2 |   136 |
|  28.0 <>  28.5 |      0 |     0 |
|  28.5 <>  29.0 |      0 |     0 |
|  29.0 <>  29.5 |      1 |    68 |
|  29.5 <>  30.0 |      2 |   136 |
|  30.0 <>  30.5 |      0 |     0 |
|  30.5 <>  31.0 |      1 |    89 |
|  31.0 <>  31.5 |      0 |     0 |
|  31.5 <>  32.0 |      0 |     0 |
|  32.0 <>  32.5 |      4 |   689 |
|  32.5 <>  33.0 |     29 | 16784 |
|  33.0 <>  33.5 |     36 | 24929 |
|  33.5 <>  34.0 |     65 | 38680 |
|  34.0 <>  34.5 |     49 | 30437 |
|  34.5 <>  35.0 |     50 | 33533 |
|  35.0 <>  35.5 |     43 | 31386 |
|  35.5 <>  36.0 |     54 | 32625 |
|  36.0 <>  36.5 |     60 | 32542 |
|  36.5 <>  37.0 |      9 |  1225 |
|  37.0 <>  37.5 |     33 | 23689 |
|  37.5 <>  38.0 |     38 |  2771 |
|  38.0 <>  38.5 |     63 | 25545 |
|  38.5 <>  39.0 |     59 | 32692 |
|  39.0 <>  39.5 |     59 | 30323 |
|  39.5 <>  40.0 |     53 | 34159 |
|  40.0 <>  40.5 |     71 | 25076 |
|  40.5 <>  41.0 |     45 | 21545 |
|  41.0 <>  41.5 |     78 | 32615 |
|  41.5 <>  42.0 |     70 | 22530 |
|  42.0 <>  42.5 |     51 | 29930 |
|  42.5 <>  43.0 |     95 | 46820 |
|  43.0 <>  43.5 |     66 | 32120 |
|  43.5 <>  44.0 |     31 | 17781 |
|  44.0 <>  44.5 |     20 |  8602 |
|  44.5 <>  45.0 |      5 |   820 |
|  45.0 <>  45.5 |     20 |  2045 |
|  45.5 <>  46.0 |     50 |  6114 |
|  46.0 <>  46.5 |      2 |   136 |
|  46.5 <>  47.0 |     28 | 11798 |
|  47.0 <>  47.5 |     62 | 31455 |
|  47.5 <>  48.0 |     54 | 30476 |
|  48.0 <>  48.5 |     47 | 25002 |
|  48.5 <>  49.0 |     19 |  6112 |
|  49.0 <>  49.5 |     17 |  7536 |
|  49.5 <>  50.0 |     19 |  3749 |
|  50.0 <>  50.5 |     33 | 11139 |
|  50.5 <>  51.0 |     19 |  4365 |
|  51.0 <>  51.5 |     25 |  8223 |
|  51.5 <>  52.0 |      7 |  4812 |
|  52.0 <>  52.5 |      0 |     0 |
|  52.5 <>  53.0 |      0 |     0 |
|  53.0 <>  53.5 |      0 |     0 |
|  53.5 <>  54.0 |      5 |   340 |
|  54.0 <>  54.5 |     11 |   748 |
|  54.5 <>  55.0 |      0 |     0 |
|  55.0 <>  55.5 |      1 |    89 |
|  55.5 <>  56.0 |      0 |     0 |
|  56.0 <>  56.5 |      2 |   539 |
|  56.5 <>  57.0 |     17 |  7525 |
|  57.0 <>  57.5 |      4 |   920 |
|  57.5 <>  58.0 |     67 | 19369 |
|  58.0 <>  58.5 |     51 | 32923 |
|  58.5 <>  59.0 |     58 | 36623 |
|  59.0 <>  59.5 |     48 | 33997 |
|  59.5 <>  60.0 |     63 | 33035 |
|  60.0 <>  60.5 |     62 | 33506 |
|  60.5 <>  61.0 |     42 | 30617 |
|  61.0 <>  61.5 |    108 | 36382 |
|  61.5 <>  62.0 |     58 | 37631 |
|  62.0 <>  62.5 |     91 | 37579 |
|  62.5 <>  63.0 |     52 | 31368 |
|  63.0 <>  63.5 |     68 | 31284 |
|  63.5 <>  64.0 |     58 | 35241 |
|  64.0 <>  64.5 |     73 | 30062 |
|  64.5 <>  65.0 |     37 |  6657 |
|  65.0 <>  65.5 |      6 |   917 |
|  65.5 <>  66.0 |      9 |  2402 |
|  66.0 <>  66.5 |     20 |  5112 |
|  66.5 <>  67.0 |     10 |   680 |
