223.181.32.61,31.13.79.7,179599,34.167660000,28.2453
223.181.32.61,74.125.236.26,250557,15.319996000,38.9330
223.181.32.61,96.17.182.40,136265,11.610612000,32.5199
223.181.32.61,31.13.79.23,78147,25.478021000,28.6793
223.181.32.61,184.50.127.139,66718,25.224237000,4.5705
223.181.32.61,74.125.236.25,21133,13.569732000,11.6798
223.181.32.61,223.165.25.20,15249,18.038486000,8.6402
223.181.32.61,122.160.120.56,8431,0.645762000,51.0531
223.181.32.61,223.165.31.12,13917,13.679341000,8.2586
223.181.32.61,199.59.150.43,8141,26.201404000,32.2038
223.181.32.61,96.17.182.65,12332,22.871783000,4.9455
223.181.32.61,208.67.238.238,11306,2.547442000,9.7494
223.181.32.61,96.17.182.73,7736,18.859176000,3.2197
223.181.32.61,184.50.127.144,4042,25.251232000,4.5557
223.181.32.61,202.79.210.121,11442,16.678319000,45.5068
223.181.32.61,54.243.160.79,2306,0.865436000,6.0854
223.181.32.61,23.23.212.172,1938,0.806964000,11.0080
223.181.32.61,54.243.154.100,2202,51.701170000,2.8139
223.181.32.61,96.17.182.9,3934,25.153563000,2.6638
223.181.32.61,74.125.236.13,7740,15.860245000,2.8524
223.181.32.61,223.165.31.19,2271,13.680600000,4.0998
223.181.32.61,192.150.16.64,2384,19.071398000,5.0073
223.181.32.61,74.125.236.31,3036,6.735452000,47.9694
223.181.32.61,98.124.156.54,2743,23.965751000,2.9289
223.181.32.61,125.56.227.206,1140,26.299444000,32.9287
223.181.32.61,223.165.31.15,1789,13.675057000,2.8425
223.181.32.61,96.17.182.58,1807,13.988566000,3.7406
223.181.32.61,96.17.182.74,1513,50.552357000,0.4944
223.181.32.61,173.194.38.128,1939,18.749277000,3.2673
223.181.32.61,96.17.182.66,1636,18.325009000,3.4825
223.181.32.61,74.125.236.27,1910,16.733292000,2.7453
223.181.32.61,23.23.212.246,2323,0.000000000,0.8019
223.181.32.61,125.56.234.239,380,23.047817000,36.9600
223.181.32.61,74.125.128.188,1049,2.354739000,47.4503
223.181.32.61,202.56.230.7,528,18.607945000,0.1399
223.181.32.61,173.252.73.52,68,23.811515000,0.0000
