
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==117.96.39.17   |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     13 |  2029 |
|  0.5 <>  1.0 |     62 | 10752 |
|  1.0 <>  1.5 |     53 |  4119 |
|  1.5 <>  2.0 |     27 |  6915 |
|  2.0 <>  2.5 |     76 | 15842 |
|  2.5 <>  3.0 |     33 | 10658 |
|  3.0 <>  3.5 |     23 |  9775 |
|  3.5 <>  4.0 |     11 |  2720 |
|  4.0 <>  4.5 |     11 |  3647 |
|  4.5 <>  5.0 |      8 |  5450 |
|  5.0 <>  5.5 |      9 |  5539 |
|  5.5 <>  6.0 |      8 |  4997 |
|  6.0 <>  6.5 |     18 |  1710 |
|  6.5 <>  7.0 |     36 |  3668 |
|  7.0 <>  7.5 |     10 |  3523 |
|  7.5 <>  8.0 |     12 |  2906 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      0 |     0 |
|  9.5 <> 10.0 |      0 |     0 |
| 10.0 <> 10.5 |      0 |     0 |
| 10.5 <> 11.0 |      0 |     0 |
| 11.0 <> 11.5 |      1 |    89 |
| 11.5 <> 12.0 |      0 |     0 |
| 12.0 <> 12.5 |      0 |     0 |
| 12.5 <> 13.0 |      1 |    82 |
| 13.0 <> 13.5 |      6 |   884 |
| 13.5 <> 14.0 |      2 |  1601 |
| 14.0 <> 14.5 |     36 | 10744 |
| 14.5 <> 15.0 |     56 | 11116 |
| 15.0 <> 15.5 |     28 |  3930 |
| 15.5 <> 16.0 |     44 | 11627 |
=================================
