
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      9 |    612 |
|  0.5 <>  1.0 |      1 |     68 |
|  1.0 <>  1.5 |     13 |    884 |
|  1.5 <>  2.0 |      5 |    340 |
|  2.0 <>  2.5 |      1 |     68 |
|  2.5 <>  3.0 |      1 |     68 |
|  3.0 <>  3.5 |      6 |    408 |
|  3.5 <>  4.0 |      1 |     68 |
|  4.0 <>  4.5 |      1 |     68 |
|  4.5 <>  5.0 |      1 |     68 |
|  5.0 <>  5.5 |      6 |    408 |
|  5.5 <>  6.0 |      6 |    408 |
|  6.0 <>  6.5 |      2 |    136 |
|  6.5 <>  7.0 |      2 |    136 |
|  7.0 <>  7.5 |      8 |    571 |
|  7.5 <>  8.0 |      1 |     68 |
|  8.0 <>  8.5 |      1 |     68 |
|  8.5 <>  9.0 |      2 |    136 |
|  9.0 <>  9.5 |      0 |      0 |
|  9.5 <> 10.0 |      0 |      0 |
| 10.0 <> 10.5 |      1 |     68 |
| 10.5 <> 11.0 |      1 |     68 |
| 11.0 <> 11.5 |      0 |      0 |
| 11.5 <> 12.0 |      0 |      0 |
| 12.0 <> 12.5 |      0 |      0 |
| 12.5 <> 13.0 |     12 |   1748 |
| 13.0 <> 13.5 |     37 |   4217 |
| 13.5 <> 14.0 |     10 |   1288 |
| 14.0 <> 14.5 |      0 |      0 |
| 14.5 <> 15.0 |      0 |      0 |
| 15.0 <> 15.5 |      0 |      0 |
| 15.5 <> 16.0 |      1 |    499 |
| 16.0 <> 16.5 |    105 |  80156 |
| 16.5 <> 17.0 |    125 |  75932 |
| 17.0 <> 17.5 |     57 |  28417 |
| 17.5 <> 18.0 |      8 |   2014 |
| 18.0 <> 18.5 |      0 |      0 |
| 18.5 <> 19.0 |      0 |      0 |
| 19.0 <> 19.5 |      0 |      0 |
| 19.5 <> 20.0 |     22 |  13432 |
| 20.0 <> 20.5 |     88 |  55937 |
| 20.5 <> 21.0 |    111 |  82167 |
| 21.0 <> 21.5 |    209 | 160683 |
| 21.5 <> 22.0 |    168 |  99007 |
| 22.0 <> 22.5 |    129 |  98207 |
| 22.5 <> 23.0 |      4 |   3580 |
| 23.0 <> 23.5 |    107 |  68443 |
| 23.5 <> 24.0 |    105 |  63575 |
| 24.0 <> 24.5 |    147 |  75860 |
| 24.5 <> 25.0 |     77 |  57107 |
| 25.0 <> 25.5 |     72 |  49290 |
| 25.5 <> 26.0 |     11 |   3523 |
| 26.0 <> 26.5 |     91 |  50555 |
| 26.5 <> 27.0 |     47 |  12784 |
| 27.0 <> 27.5 |    116 |  92846 |
| 27.5 <> 28.0 |     88 |  53670 |
| 28.0 <> 28.5 |    146 | 110513 |
| 28.5 <> 29.0 |      0 |      0 |
| 29.0 <> 29.5 |     56 |  18674 |
| 29.5 <> 30.0 |     92 |  64137 |
| 30.0 <> 30.5 |     15 |   5877 |
| 30.5 <> 31.0 |     20 |   6707 |
| 31.0 <> 31.5 |     23 |   3055 |
| 31.5 <> 32.0 |      8 |   2640 |
| 32.0 <> 32.5 |     14 |   2340 |
| 32.5 <> 33.0 |     26 |   4360 |
| 33.0 <> 33.5 |      2 |    136 |
| 33.5 <> 34.0 |      0 |      0 |
| 34.0 <> 34.5 |      0 |      0 |
| 34.5 <> 35.0 |      0 |      0 |
| 35.0 <> 35.5 |     51 |  37504 |
| 35.5 <> 36.0 |    173 | 127108 |
| 36.0 <> 36.5 |     11 |   7956 |
| 36.5 <> 37.0 |      0 |      0 |
| 37.0 <> 37.5 |      0 |      0 |
| 37.5 <> 38.0 |      0 |      0 |
| 38.0 <> 38.5 |      0 |      0 |
| 38.5 <> 39.0 |      0 |      0 |
| 39.0 <> 39.5 |      0 |      0 |
| 39.5 <> 40.0 |     33 |   2232 |
| 40.0 <> 40.6 |     65 |   4312 |
==================================
