0,106.202.104.16,96.17.182.40,229474,0.025177000,31.6702,20,"'http://timesofindia.indiatimes.com/'::0.025177000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=11'::3.027241000, 'http://timesofindia.indiatimes.com/photo/18947778.cms'::5.327926000, 'http://timesofindia.indiatimes.com/photo/16627036.cms'::8.916769000, 'http://timesofindia.indiatimes.com/photo/4748680.cms'::9.758870000, 'http://timesofindia.indiatimes.com/configspace/ads/toigoogleads.html'::13.700983000, 'http://timesofindia.indiatimes.com/configspace/ads/toigoogleads.html'::16.141465000, 'http://timesofindia.indiatimes.com/photo/17572538.cms'::18.502602000, 'http://timesofindia.indiatimes.com/photo/4884720.cms'::19.280774000, 'http://timesofindia.indiatimes.com/photo/12530922.cms'::19.852179000, 'http://timesofindia.indiatimes.com/photo/5715878.cms'::21.262494000, 'http://timesofindia.indiatimes.com/latestnewstab/1221656.cms'::23.655592000, 'http://timesofindia.indiatimes.com/photo/6713473.cms'::23.990882000, 'http://timesofindia.indiatimes.com/photo/4156181.cms'::24.149735000, 'http://timesofindia.indiatimes.com/photo/13867893.cms'::24.810370000, 'http://timesofindia.indiatimes.com/thumb/11615900.cms?width=81&height=53'::30.166009000, 'http://timesofindia.indiatimes.com/thumb/19106554.cms?width=81&height=53'::30.483082000, 'http://timesofindia.indiatimes.com/thumb/19002260.cms?width=81&height=53'::30.891180000, 'http://timesofindia.indiatimes.com/thumb/19090450.cms?width=88&height=65'::31.178239000, 'http://timesofindia.indiatimes.com/photo/19086629.cms'::31.553977000"
1,106.202.104.16,96.17.182.40,75592,0.643792000,31.0115,18,"'http://timesofindia.indiatimes.com/css_min.cms'::0.643792000, 'http://timesofindia.indiatimes.com/css_min.cms'::1.101601000, 'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::2.996610000, 'http://timesofindia.indiatimes.com/photo/5580816.cms'::5.377129000, 'http://timesofindia.indiatimes.com/photo/5580816.cms'::6.171416000, 'http://timesofindia.indiatimes.com/thumb/19104934.cms?width=77&height=50'::6.260118000, 'http://timesofindia.indiatimes.com/photo/19107596.cms'::7.245206000, 'http://timesofindia.indiatimes.com/photo/17489305.cms'::7.951109000, 'http://timesofindia.indiatimes.com/photo/4467783.cms'::9.077876000, 'http://timesofindia.indiatimes.com/photo/5711192.cms'::9.797912000, 'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::13.636142000, 'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::15.706431000, 'http://timesofindia.indiatimes.com/tmoney.cms?msid=-2128958273'::17.094309000, 'http://timesofindia.indiatimes.com/photo/11788630.cms'::19.063753000, 'http://timesofindia.indiatimes.com/photo/10857611.cms'::19.761567000, 'http://timesofindia.indiatimes.com/thumb/19087311.cms?width=81&height=53'::30.514733000, 'http://timesofindia.indiatimes.com/thumb/19102087.cms?width=88&height=65'::31.019056000, 'http://timesofindia.indiatimes.com/photo/4761631.cms'::31.545720000"
2,106.202.104.16,96.17.182.40,64938,0.646545000,30.8890,16,"'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::0.646545000, 'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::1.246514000, 'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::1.410830000, 'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::2.466637000, 'http://timesofindia.indiatimes.com/photo/14649051.cms'::5.377742000, 'http://timesofindia.indiatimes.com/thumb/19061894.cms?width=77&height=50'::6.290095000, 'http://timesofindia.indiatimes.com/photo/19102499.cms'::7.283723000, 'http://timesofindia.indiatimes.com/photo/19091802.cms'::8.021045000, 'http://timesofindia.indiatimes.com/niftysensexhome1.cms'::13.690657000, 'http://timesofindia.indiatimes.com/niftysensexhome1.cms'::16.221417000, 'http://timesofindia.indiatimes.com/photo/12502589.cms'::18.325893000, 'http://timesofindia.indiatimes.com/photo/4410559.cms'::19.262606000, 'http://timesofindia.indiatimes.com/photo/10857615.cms'::19.803911000, 'http://timesofindia.indiatimes.com/thumb/19106117.cms?width=81&height=53'::30.500778000, 'http://timesofindia.indiatimes.com/thumb/19084602.cms?width=88&height=65'::30.957774000, 'http://timesofindia.indiatimes.com/photo/19105713.cms'::31.455603000"
3,106.202.104.16,96.17.182.40,64322,0.649103000,31.0861,19,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::0.649103000, 'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::1.201632000, 'http://timesofindia.indiatimes.com/photo/13820331.cms'::5.382322000, 'http://timesofindia.indiatimes.com/photo/19106956.cms'::6.325214000, 'http://timesofindia.indiatimes.com/photo.cms?msid=1748421'::7.408117000, 'http://timesofindia.indiatimes.com/photo/11964050.cms'::8.755601000, 'http://timesofindia.indiatimes.com/photo/9783775.cms'::9.713267000, 'http://timesofindia.indiatimes.com/tpoint_fans2.cms?type=toi'::13.965873000, 'http://timesofindia.indiatimes.com/tpoint_fans2.cms?type=toi'::16.636491000, 'http://timesofindia.indiatimes.com/photo/11339010.cms'::18.797270000, 'http://timesofindia.indiatimes.com/photo/11790044.cms'::19.324281000, 'http://timesofindia.indiatimes.com/photo/10857613.cms'::19.929997000, 'http://timesofindia.indiatimes.com/horoscopeshow.cms?msid=121233212&contenttype=1&popup=1&arc=1&sunsign=1&timetype=1&astroid=1&B1=Go'::23.659867000, 'http://timesofindia.indiatimes.com/default_webticker_jsone_v2.cms?version=2'::24.169884000, 'http://timesofindia.indiatimes.com/photo/13867889.cms'::24.803093000, 'http://timesofindia.indiatimes.com/thumb/12730890.cms?width=81&height=53'::30.493518000, 'http://timesofindia.indiatimes.com/thumb/19102546.cms?width=88&height=65'::30.928677000, 'http://timesofindia.indiatimes.com/thumb/19036157.cms?width=81&height=53'::31.423092000, 'http://timesofindia.indiatimes.com/photo/19102559.cms'::31.645689000"
4,106.202.104.16,96.17.182.65,68693,0.652367000,30.9523,12,"'http://timesofindia.indiatimes.com/thumb/19105327.cms?width=238&height=160'::5.387490000, 'http://timesofindia.indiatimes.com/photo/4580293.cms'::7.377195000, 'http://timesofindia.indiatimes.com/photo/17767460.cms'::8.604073000, 'http://timesofindia.indiatimes.com/photo/9719649.cms'::9.704048000, 'http://timesofindia.indiatimes.com/photo/4583284.cms'::9.919806000, 'http://timesofindia.indiatimes.com/criminiflash.cms'::13.632375000, 'http://timesofindia.indiatimes.com/poll.cms'::16.668548000, 'http://timesofindia.indiatimes.com/shopadcode.cms'::19.021385000, 'http://timesofindia.indiatimes.com/configspace/xml/TOI-R2I-Thumbnail2.gif'::19.733493000, 'http://timesofindia.indiatimes.com/thumb/19100697.cms?width=81&height=53'::30.508534000, 'http://timesofindia.indiatimes.com/thumb/19103330.cms?width=88&height=65'::30.988822000, 'http://timesofindia.indiatimes.com/photo/19107903.cms'::31.511331000"
5,106.202.104.16,96.17.182.73,4098,2.988754000,16.6773,2,"'http://static.rewards.indiatimes.com/js/lb.js'::2.988754000, 'http://static.rewards.indiatimes.com/fns/daily/daily_TOI.json'::18.925162000"
6,106.202.104.16,223.165.31.15,1336,3.002921000,0.9096,1,'http://ads.indiatimes.com/ads.dll/genptypead?slotid=3736'::3.002921000
7,106.202.104.16,96.17.182.65,23789,3.014353000,19.4110,5,"'http://adscontent2.indiatimes.com/nsjsonrequest_v1.js'::3.014353000, 'http://adscontent2.indiatimes.com/googletiladsense_stn_v13.js'::14.064408000, 'http://adscontent2.indiatimes.com/googletiladsense_stn_v13.js'::18.446469000, 'http://adscontent2.indiatimes.com/photo/19031243.cms'::18.815122000, 'http://adscontent2.indiatimes.com/NS_Flash_v8.js'::22.217225000"
8,106.202.104.16,74.125.128.95,37012,3.020729000,1.7818,1,'http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js'::3.020729000
9,106.202.104.16,74.125.236.131,19832,3.088245000,1.9460,2,"'http://www.google-analytics.com/ga.js'::3.088245000, 'http://www.google-analytics.com/__utm.gif?utmwv=5.4.0&utms=2&utmn=668049854&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=360x640&utmvp=980x1543&utmsc=32-bit&utmul=en-gb&utmje=1&utmfl=-&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=494291687&utmr=http%3A%2F%2Ftimesofindia.indiatimes.com%2Fdefaultinterstitial.cms&utmp=%2F&utmac=UA-198011-4&utmcc=__utma%3D1.621290886.1363863342.1363863342.1363863342.1%3B%2B__utmz%3D1.1363863342.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=qh~'::4.091816000"
