
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==117.96.39.17    |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     10 |  13160 |
|  0.5 <>  1.0 |     57 |  75464 |
|  1.0 <>  1.5 |     63 |  87456 |
|  1.5 <>  2.0 |     19 |  23886 |
|  2.0 <>  2.5 |    102 | 128235 |
|  2.5 <>  3.0 |     40 |  48954 |
|  3.0 <>  3.5 |     22 |  24614 |
|  3.5 <>  4.0 |      8 |   7581 |
|  4.0 <>  4.5 |      7 |   7219 |
|  4.5 <>  5.0 |      0 |      0 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |     17 |  21096 |
|  6.5 <>  7.0 |     51 |  37478 |
|  7.0 <>  7.5 |      9 |   5990 |
|  7.5 <>  8.0 |      9 |   8298 |
|  8.0 <>  8.5 |      0 |      0 |
|  8.5 <>  9.0 |      0 |      0 |
|  9.0 <>  9.5 |      0 |      0 |
|  9.5 <> 10.0 |      0 |      0 |
| 10.0 <> 10.5 |      0 |      0 |
| 10.5 <> 11.0 |      0 |      0 |
| 11.0 <> 11.5 |      1 |    477 |
| 11.5 <> 12.0 |      0 |      0 |
| 12.0 <> 12.5 |      0 |      0 |
| 12.5 <> 13.0 |      0 |      0 |
| 13.0 <> 13.5 |      6 |   4350 |
| 13.5 <> 14.0 |      0 |      0 |
| 14.0 <> 14.5 |     25 |  35852 |
| 14.5 <> 15.0 |     49 |  64107 |
| 15.0 <> 15.5 |     31 |  34111 |
| 15.5 <> 16.0 |     44 |  51863 |
==================================
