0,106.202.104.16,96.17.182.40,165167,0.020580000,16.2665,13,"'http://timesofindia.indiatimes.com/'::0.020580000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=11'::0.554833000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=11'::0.674073000, 'http://timesofindia.indiatimes.com/photo/18947778.cms'::1.123536000, 'http://timesofindia.indiatimes.com/photo/19105097.cms'::1.465614000, 'http://timesofindia.indiatimes.com/photo/17489305.cms'::1.558970000, 'http://timesofindia.indiatimes.com/photo/4467783.cms'::1.702450000, 'http://timesofindia.indiatimes.com/photo/11339279.cms'::3.756407000, 'http://timesofindia.indiatimes.com/photo/11790044.cms'::4.393848000, 'http://timesofindia.indiatimes.com/thumb/19098923.cms?width=81&height=53'::15.502352000, 'http://timesofindia.indiatimes.com/thumb/19102546.cms?width=88&height=65'::15.931689000, 'http://timesofindia.indiatimes.com/thumb/19036157.cms?width=81&height=53'::16.039318000, 'http://timesofindia.indiatimes.com/photo/19102559.cms'::16.176138000"
1,106.202.104.16,96.17.182.50,136,0.206943000,0.0784,0,
2,106.202.104.16,74.125.236.26,14681,0.467761000,0.1385,1,'http://www.googletagservices.com/tag/js/gpt.js'::0.467761000
3,106.202.104.16,96.17.182.58,5448,0.497865000,0.6271,3,"'http://b.scorecardresearch.com/beacon.js'::0.545751000, 'http://b.scorecardresearch.com/b?c1=2&c2=6036484&ns__t=1363858004611&ns_c=UTF-8&c8=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&c7=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&c9=http%3A%2F%2Ftimesofindia.indiatimes.com%2Fdefaultinterstitial.cms'::0.837370000, 'http://b.scorecardresearch.com/b2?c1=2&c2=6036484&ns__t=1363858004611&ns_c=UTF-8&c8=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&c7=http%3A%2F%2Ftimesofindia.indiatimes.com%2F&c9=http%3A%2F%2Ftimesofindia.indiatimes.com%2Fdefaultinterstitial.cms'::1.063024000"
4,106.202.104.16,223.165.31.15,1071,0.535215000,0.3103,1,'http://ads.indiatimes.com/ads.dll/genptypead?slotid=3736'::0.535215000
5,106.202.104.16,223.165.31.12,7682,0.554235000,3.2216,5,"'http://netspiderads3.indiatimes.com/ads.dll/getjsonad?slotid=1556'::0.554235000, 'http://netspiderads3.indiatimes.com/ads.dll/getad?slotid=1202'::1.714646000, 'http://netspiderads3.indiatimes.com/ads.dll/getad?slotid=1591'::2.103665000, 'http://netspiderads3.indiatimes.com/ads.dll/getad?slotid=160'::3.347823000, 'http://netspiderads3.indiatimes.com/ads.dll/getad?slotid=679'::3.651238000"
6,106.202.104.16,74.125.236.131,1566,0.657460000,0.1881,1,'http://www.google-analytics.com/__utm.gif?utmwv=5.4.0&utms=2&utmn=1806431600&utmhn=timesofindia.indiatimes.com&utmcs=UTF-8&utmsr=360x640&utmvp=980x1543&utmsc=32-bit&utmul=en-gb&utmje=1&utmfl=-&utmdt=The%20Times%20of%20India%3A%20Latest%20News%20India%2C%20World%20%26%20Business%20News%2C%20Cricket%20%26%20Sports%2C%20Bollywood&utmhid=98128159&utmr=http%3A%2F%2Ftimesofindia.indiatimes.com%2Fdefaultinterstitial.cms&utmp=%2F&utmac=UA-198011-4&utmcc=__utma%3D1.1996516234.1363858001.1363858001.1363858001.1%3B%2B__utmz%3D1.1363858001.1.1.utmcsr%3D(direct)%7Cutmccn%3D(direct)%7Cutmcmd%3D(none)%3B&utmu=qh~'::0.657460000
7,106.202.104.16,74.125.128.95,37124,0.666963000,0.6301,1,'http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/jquery.min.js'::0.854259000
8,106.202.104.16,74.125.236.26,23326,0.772990000,0.1732,1,'http://partner.googleadservices.com/gampad/google_ads_gpt.js'::0.772990000
9,106.202.104.16,74.125.128.95,368,0.804929000,19.7321,0,
