117.96.39.17,96.17.182.18,70116,5.162194000,1.4088,5 objects with urls like: http://timesofindia.indiatimes.com/	5.314283000...
117.96.39.17,96.17.182.18,35907,5.468024000,1.1032,2 objects with urls like: http://timesofindia.indiatimes.com/css_min.cms?ver...
117.96.39.17,96.17.182.18,30927,5.499693000,1.0716,6 objects with urls like: http://timesofindia.indiatimes.com/before_body_js....
117.96.39.17,96.17.182.18,38949,5.501026000,0.9389,2 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
117.96.39.17,96.17.182.18,87730,5.502437000,1.0865,3 objects with urls like: http://timesofindia.indiatimes.com/photo/19110229....
117.96.39.17,96.17.182.18,21153,5.503719000,17.0632,4 objects with urls like: http://timesofindia.indiatimes.com/photo/5580816.c...
117.96.39.17,96.17.182.18,147765,6.332741000,52.2766,16 objects with urls like: http://timesofindia.indiatimes.com/defaultintersti...
117.96.39.17,96.17.182.18,109171,6.362592000,52.2523,15 objects with urls like: http://timesofindia.indiatimes.com/photo/19110229....
187.106.36.24,117.96.39.17,120,6.720757000,0.0003,0 objects
187.106.36.24,117.96.39.17,120,7.786034000,0.0002,0 objects
187.106.36.24,117.96.39.17,120,8.775654000,0.0001,0 objects
117.96.39.17,173.194.38.143,5147,10.579368000,59.1706,0 objects
117.96.39.17,96.17.182.18,55199,10.693751000,47.8267,10 objects with urls like: http://timesofindia.indiatimes.com/thumb/19111706....
117.96.39.17,96.17.182.18,63296,10.714559000,47.8948,13 objects with urls like: http://timesofindia.indiatimes.com/thumb/19061894....
117.96.39.17,96.17.182.18,41266,10.715704000,47.8545,10 objects with urls like: http://timesofindia.indiatimes.com/photo/19106956....
117.96.39.17,96.17.182.18,35694,10.716733000,47.8337,9 objects with urls like: http://timesofindia.indiatimes.com/photo.cms?msid=...
117.96.39.17,96.17.182.9,4124,10.842489000,35.4770,2 objects with urls like: http://static.rewards.indiatimes.com/js/lb.js	11.1...
117.96.39.17,96.17.182.9,424,10.842806000,6.7283,0 objects
117.96.39.17,96.17.182.9,424,10.843063000,6.7279,0 objects
117.96.39.17,96.17.182.9,492,10.843778000,6.7275,0 objects
117.96.39.17,223.165.31.12,9587,10.901124000,26.7281,6 objects with urls like: http://netspiderads3.indiatimes.com/ads.dll/getjso...
117.96.39.17,223.165.31.15,1155,10.901476000,0.5606,1 objects with urls like: http://ads.indiatimes.com/ads.dll/genptypead?sloti...
117.96.39.17,223.165.31.12,416,10.901795000,6.6714,0 objects
117.96.39.17,223.165.31.12,416,10.902128000,6.6710,0 objects
117.96.39.17,96.17.182.19,424,10.902418000,6.6673,0 objects
117.96.39.17,96.17.182.19,424,10.902745000,6.6645,0 objects
117.96.39.17,74.125.135.95,37333,10.902998000,35.1474,1 objects with urls like: http://ajax.googleapis.com/ajax/libs/jquery/1.8.1/...
117.96.39.17,74.125.135.95,368,10.903294000,6.6872,0 objects
117.96.39.17,96.17.182.19,25159,10.903537000,34.8830,5 objects with urls like: http://adscontent2.indiatimes.com/nsjsonrequest_v1...
117.96.39.17,74.125.135.95,368,10.903768000,6.7124,0 objects
117.96.39.17,223.165.31.15,416,10.904035000,6.6762,0 objects
117.96.39.17,223.165.31.15,416,10.904272000,6.6692,0 objects
117.96.39.17,223.165.31.15,416,11.124996000,6.4469,0 objects
117.96.39.17,74.125.135.95,368,11.125226000,6.4501,0 objects
117.96.39.17,223.165.31.12,416,11.125413000,6.4475,0 objects
