
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      3 |   707 |
|  0.5 <>  1.0 |      1 |    68 |
|  1.0 <>  1.5 |      3 |  1621 |
|  1.5 <>  2.0 |      5 |  4444 |
|  2.0 <>  2.5 |      9 |  5453 |
|  2.5 <>  3.0 |      2 |   120 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      4 |   265 |
|  4.5 <>  5.0 |      4 |   673 |
|  5.0 <>  5.5 |     15 |  2489 |
|  5.5 <>  6.0 |     21 |  5221 |
|  6.0 <>  6.5 |     11 |  4349 |
|  6.5 <>  7.0 |      2 |   156 |
|  7.0 <>  7.5 |     10 |  5858 |
|  7.5 <>  8.0 |      3 |  2652 |
|  8.0 <>  8.5 |      2 |  1504 |
|  8.5 <>  9.0 |     13 |  9104 |
|  9.0 <>  9.5 |      9 |  4744 |
|  9.5 <> 10.0 |     10 |  5240 |
| 10.0 <> 10.5 |      4 |  2714 |
| 10.5 <> 11.0 |      9 |  4012 |
| 11.0 <> 11.5 |      4 |  1683 |
| 11.5 <> 12.0 |      0 |     0 |
| 12.0 <> 12.5 |      0 |     0 |
| 12.5 <> 13.0 |      1 |    68 |
| 13.0 <> 13.5 |     27 | 14119 |
| 13.5 <> 14.0 |      2 |  1524 |
| 14.0 <> 14.5 |     26 | 16928 |
| 14.5 <> 15.0 |      0 |     0 |
| 15.0 <> 15.5 |      1 |    68 |
| 15.5 <> 16.0 |      2 |  1504 |
| 16.0 <> 16.5 |      9 |  4771 |
| 16.5 <> 17.0 |      0 |     0 |
| 17.0 <> 17.5 |     12 |  6332 |
| 17.5 <> 18.0 |      3 |  1835 |
| 18.0 <> 18.5 |      2 |  1516 |
| 18.5 <> 19.0 |     14 |  8216 |
| 19.0 <> 19.5 |      6 |  4512 |
| 19.5 <> 20.0 |      0 |     0 |
| 20.0 <> 20.5 |     12 |  8125 |
| 20.5 <> 21.0 |     13 |  6029 |
| 21.0 <> 21.5 |      8 |  1987 |
| 21.5 <> 22.0 |     12 |  6654 |
| 22.0 <> 22.5 |      8 |  5282 |
| 22.5 <> 23.0 |      3 |  1584 |
| 23.0 <> 23.5 |      8 |  5657 |
| 23.5 <> 24.0 |      2 |  1504 |
| 24.0 <> 24.5 |     17 |  7007 |
| 24.5 <> 25.0 |     17 |  6306 |
| 25.0 <> 25.5 |     10 |  6948 |
| 25.5 <> 26.0 |     24 |  6352 |
| 26.0 <> 26.5 |      0 |     0 |
| 26.5 <> 27.0 |     15 |  6762 |
| 27.0 <> 27.5 |      7 |  1939 |
| 27.5 <> 28.0 |      7 |  5928 |
| 28.0 <> 28.5 |     10 |  4432 |
| 28.5 <> 29.0 |     14 |  4774 |
| 29.0 <> 29.5 |      8 |  5920 |
| 29.5 <> 30.0 |      0 |     0 |
| 30.0 <> 30.5 |     21 |  9390 |
| 30.5 <> 31.0 |      6 |  1744 |
| 31.0 <> 31.5 |     25 |  8688 |
| 31.5 <> 32.0 |      0 |     0 |
| 32.0 <> 32.5 |      8 |  5573 |
| 32.5 <> 33.0 |      0 |     0 |
| 33.0 <> 33.5 |      1 |    68 |
| 33.5 <> 34.0 |      2 |   136 |
| 34.0 <> 34.5 |      0 |     0 |
| 34.5 <> 35.0 |      0 |     0 |
| 35.0 <> 35.5 |      3 |   192 |
| 35.5 <> 36.4 |      0 |     0 |
=================================
