117.96.39.17,0.102998000
173.194.38.169,0.000314000
117.96.39.17,0.124400000
173.194.38.169,0.000083000
173.194.38.169,0.000042000
173.194.38.169,0.000041000
173.194.38.169,0.000034000
173.194.38.169,0.000106000
173.194.38.169,0.000040000
173.194.38.169,0.000035000
173.194.38.169,0.000078000
173.194.38.169,0.000260000
173.194.38.169,0.000170000
173.194.38.169,0.000306000
173.194.38.169,0.000244000
117.96.39.17,0.124999000
173.194.38.169,0.000387000
117.96.39.17,0.109999000
173.194.38.169,0.000114000
