
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==117.96.39.17   |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      3 |   707 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |      1 |    68 |
|  1.5 <>  2.0 |      2 |   136 |
|  2.0 <>  2.5 |      4 |   272 |
|  2.5 <>  3.0 |      1 |    56 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      3 |   201 |
|  4.5 <>  5.0 |      2 |   144 |
|  5.0 <>  5.5 |     11 |  1336 |
|  5.5 <>  6.0 |     11 |  2392 |
|  6.0 <>  6.5 |     10 |  4273 |
|  6.5 <>  7.0 |      1 |    80 |
|  7.0 <>  7.5 |      5 |  1414 |
|  7.5 <>  8.0 |      3 |  2652 |
|  8.0 <>  8.5 |      1 |    68 |
|  8.5 <>  9.0 |      6 |   420 |
|  9.0 <>  9.5 |      5 |   368 |
|  9.5 <> 10.0 |      5 |   788 |
| 10.0 <> 10.5 |      3 |  1278 |
| 10.5 <> 11.0 |      4 |   272 |
| 11.0 <> 11.5 |      3 |   247 |
| 11.5 <> 12.0 |      0 |     0 |
| 12.0 <> 12.5 |      0 |     0 |
| 12.5 <> 13.0 |      1 |    68 |
| 13.0 <> 13.5 |     11 |  1262 |
| 13.5 <> 14.0 |      1 |    88 |
| 14.0 <> 14.5 |     13 |   980 |
| 14.5 <> 15.0 |      0 |     0 |
| 15.0 <> 15.5 |      1 |    68 |
| 15.5 <> 16.0 |      1 |    68 |
| 16.0 <> 16.5 |      5 |   395 |
| 16.5 <> 17.0 |      0 |     0 |
| 17.0 <> 17.5 |      5 |   352 |
| 17.5 <> 18.0 |      1 |    68 |
| 18.0 <> 18.5 |      1 |    80 |
| 18.5 <> 19.0 |      6 |   432 |
| 19.0 <> 19.5 |      3 |   204 |
| 19.5 <> 20.0 |      0 |     0 |
| 20.0 <> 20.5 |      6 |   523 |
| 20.5 <> 21.0 |      7 |   524 |
| 21.0 <> 21.5 |      7 |   551 |
| 21.5 <> 22.0 |      6 |   420 |
| 22.0 <> 22.5 |      4 |   296 |
| 22.5 <> 23.0 |      2 |   148 |
| 23.0 <> 23.5 |      4 |   284 |
| 23.5 <> 24.0 |      1 |    68 |
| 24.0 <> 24.5 |     10 |   724 |
| 24.5 <> 25.0 |     11 |  4251 |
| 25.0 <> 25.5 |      5 |   752 |
| 25.5 <> 26.0 |     13 |   968 |
| 26.0 <> 26.5 |      0 |     0 |
| 26.5 <> 27.0 |      8 |   544 |
| 27.0 <> 27.5 |      3 |   192 |
| 27.5 <> 28.0 |      3 |   204 |
| 28.0 <> 28.5 |      4 |   288 |
| 28.5 <> 29.0 |      8 |   544 |
| 29.0 <> 29.5 |      4 |   236 |
| 29.5 <> 30.0 |      0 |     0 |
| 30.0 <> 30.5 |     11 |  1882 |
| 30.5 <> 31.0 |      5 |   328 |
| 31.0 <> 31.5 |     12 |   780 |
| 31.5 <> 32.0 |      0 |     0 |
| 32.0 <> 32.5 |      4 |   224 |
| 32.5 <> 33.0 |      0 |     0 |
| 33.0 <> 33.5 |      1 |    68 |
| 33.5 <> 34.0 |      1 |    68 |
| 34.0 <> 34.5 |      0 |     0 |
| 34.5 <> 35.0 |      0 |     0 |
| 35.0 <> 35.5 |      3 |   192 |
| 35.5 <> 36.4 |      0 |     0 |
=================================
