117.96.39.17,3.563323000
103.246.148.192,0.000242000
103.246.148.192,0.000174000
117.96.39.17,2.260513000
103.246.148.192,0.001061000
103.246.148.192,0.000359000
103.246.148.192,0.000321000
103.246.148.192,0.000394000
103.246.148.192,0.000215000
103.246.148.192,0.000035000
103.246.148.192,0.000432000
103.246.148.192,0.000212000
103.246.148.192,0.000178000
103.246.148.192,0.000184000
103.246.148.192,0.000437000
103.246.148.192,0.000317000
103.246.148.192,0.036790000
103.246.148.192,0.000380000
117.96.39.17,1.144048000
103.246.148.192,0.000182000
