106.211.24.248,96.17.181.16,56860,0.151506000,4.6759,4 objects with urls like: http://timesofindia.indiatimes.com/	0.253502000...
106.211.24.248,96.17.181.16,43151,0.249623000,6.8571,9 objects with urls like: http://timesofindia.indiatimes.com/default_b2_styl...
106.211.24.248,96.17.181.16,19757,0.582188000,4.2451,2 objects with urls like: http://timesofindia.indiatimes.com/default_b2_glbl...
106.211.24.248,96.17.181.16,43966,0.582773000,4.2447,4 objects with urls like: http://timesofindia.indiatimes.com/before_body_js....
106.211.24.248,96.17.181.16,47968,0.583761000,4.2436,4 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
106.211.24.248,96.17.181.16,6432,0.584107000,4.2430,3 objects with urls like: http://timesofindia.indiatimes.com/double_google_a...
106.211.24.248,96.17.181.16,41741,0.921594000,5.8160,8 objects with urls like: http://timesofindia.indiatimes.com/photo/18688394....
106.211.24.248,223.165.31.15,1294,0.934328000,0.4420,1 objects with urls like: http://ads.indiatimes.com/ads.dll/genptypead?sloti...
106.211.24.248,223.165.31.12,5328,0.937096000,4.6498,3 objects with urls like: http://netspiderads3.indiatimes.com/ads.dll/getjso...
106.211.24.248,96.17.181.16,5863,0.943542000,3.8834,1 objects with urls like: http://timesofindia.indiatimes.com/photo/18705533....
106.211.24.248,223.165.31.19,1750,0.944280000,2.3621,1 objects with urls like: http://netspideradswc.indiatimes.com/ads.dll/getjs...
106.211.24.248,96.17.181.16,29963,0.945008000,5.4411,7 objects with urls like: http://timesofindia.indiatimes.com/photo/18705551....
106.211.24.248,96.17.181.16,2224,1.021795000,2.5148,1 objects with urls like: http://static.rewards.indiatimes.com/js/lb.js	1.17...
106.211.24.248,96.17.181.27,2981,1.033954000,2.5029,1 objects with urls like: http://adscontent2.indiatimes.com/nsjsonrequest_v1...
106.211.24.248,96.17.181.16,424,1.163744000,2.3729,0 objects
106.211.24.248,96.17.181.35,9860,1.252153000,5.4857,6 objects with urls like: http://b.scorecardresearch.com/beacon.js	1.4189400...
106.211.24.248,74.125.236.100,19525,1.252402000,2.8653,2 objects with urls like: http://www.google-analytics.com/ga.js	1.468038000...
106.211.24.248,74.125.236.154,14261,1.252570000,2.5042,1 objects with urls like: http://www.googletagservices.com/tag/js/gpt.js	1.4...
106.211.24.248,74.125.236.100,424,1.406247000,2.2904,0 objects
106.211.24.248,96.17.181.35,424,1.407567000,2.1650,0 objects
106.211.24.248,74.125.236.154,424,1.415769000,2.2760,0 objects
106.211.24.248,173.194.36.45,23295,1.841759000,2.5870,1 objects with urls like: http://partner.googleadservices.com/gampad/google_...
106.211.24.248,96.17.181.16,1585,2.419959000,2.4076,1 objects with urls like: http://timesofindia.indiatimes.com/photo/17489305....
106.211.24.248,96.17.181.16,16059,2.421257000,4.6853,6 objects with urls like: http://timesofindia.indiatimes.com/photo/17767460....
106.211.24.248,96.17.181.16,7992,2.422114000,4.3153,3 objects with urls like: http://timesofindia.indiatimes.com/photo/8394037.c...
106.211.24.248,96.17.181.16,78145,2.423057000,7.5237,12 objects with urls like: http://timesofindia.indiatimes.com/photo.cms?msid=...
106.211.24.248,96.17.181.16,424,2.424220000,2.4030,0 objects
106.211.24.248,96.17.181.16,424,2.425769000,2.4013,0 objects
106.211.24.248,96.17.181.16,424,2.426285000,2.3848,0 objects
106.211.24.248,96.17.181.16,424,2.426689000,2.3860,0 objects
