27.60.1.124,0.750011000
65.54.82.184,0.000093000
27.60.1.124,0.724529000
65.54.82.184,0.000408000
65.54.82.184,0.000378000
65.54.82.184,0.000112000
65.54.82.184,0.000070000
65.54.82.184,0.000059000
65.54.82.184,0.000036000
65.54.82.184,0.000134000
65.54.82.184,0.000126000
65.54.82.184,0.000045000
65.54.82.184,0.000042000
65.54.82.184,0.000139000
65.54.82.184,0.000155000
65.54.82.184,0.000045000
65.54.82.184,0.000125000
65.54.82.184,0.000146000
65.54.82.184,0.000136000
65.54.82.184,0.000153000
65.54.82.184,0.000161000
65.54.82.184,0.000124000
65.54.82.184,0.000162000
65.54.82.184,0.000140000
65.54.82.184,0.000158000
65.54.82.184,0.000139000
65.54.82.184,0.000364000
65.54.82.184,0.000826000
27.60.1.124,0.176781000
