
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: ip.dst==27.60.1.124      |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      4 |  2151 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      2 |   179 |
|   1.5 <>   2.0 |      2 |   120 |
|   2.0 <>   2.5 |      0 |     0 |
|   2.5 <>   3.0 |      4 |   445 |
|   3.0 <>   3.5 |      2 |   287 |
|   3.5 <>   4.0 |      0 |     0 |
|   4.0 <>   4.5 |      1 |    56 |
|   4.5 <>   5.0 |      0 |     0 |
|   5.0 <>   5.5 |      0 |     0 |
|   5.5 <>   6.0 |      0 |     0 |
|   6.0 <>   6.5 |      1 |   541 |
|   6.5 <>   7.0 |      1 |    76 |
|   7.0 <>   7.5 |      0 |     0 |
|   7.5 <>   8.0 |      2 |   647 |
|   8.0 <>   8.5 |      0 |     0 |
|   8.5 <>   9.0 |      0 |     0 |
|   9.0 <>   9.5 |      0 |     0 |
|   9.5 <>  10.0 |      1 |    68 |
|  10.0 <>  10.5 |      1 |    68 |
|  10.5 <>  11.0 |      0 |     0 |
|  11.0 <>  11.5 |      0 |     0 |
|  11.5 <>  12.0 |      0 |     0 |
|  12.0 <>  12.5 |      1 |    76 |
|  12.5 <>  13.0 |      4 |  2395 |
|  13.0 <>  13.5 |      2 |   597 |
|  13.5 <>  14.0 |      4 |   280 |
|  14.0 <>  14.5 |      3 |  2101 |
|  14.5 <>  15.0 |      1 |   294 |
|  15.0 <>  15.5 |      6 |   881 |
|  15.5 <>  16.0 |      3 |  2101 |
|  16.0 <>  16.5 |      3 |   898 |
|  16.5 <>  17.0 |      4 |   280 |
|  17.0 <>  17.5 |      4 |  2395 |
|  17.5 <>  18.0 |      2 |   630 |
|  18.0 <>  18.5 |      7 |  2381 |
|  18.5 <>  19.0 |      1 |   294 |
|  19.0 <>  19.5 |      2 |   602 |
|  19.5 <>  20.0 |      4 |   280 |
|  20.0 <>  20.5 |      3 |  2101 |
|  20.5 <>  21.0 |      3 |   895 |
|  21.0 <>  21.5 |      4 |   280 |
|  21.5 <>  22.0 |      4 |  2395 |
|  22.0 <>  22.5 |      2 |   604 |
|  22.5 <>  23.0 |      4 |   280 |
|  23.0 <>  23.5 |      3 |  2101 |
|  23.5 <>  24.0 |      6 |  7474 |
|  24.0 <>  24.5 |     21 | 23805 |
|  24.5 <>  25.0 |     24 | 14445 |
|  25.0 <>  25.5 |     12 |   880 |
|  25.5 <>  26.0 |     12 |  3530 |
|  26.0 <>  26.5 |     11 |  1140 |
|  26.5 <>  27.0 |     10 |   839 |
|  27.0 <>  27.5 |     12 |  1654 |
|  27.5 <>  28.0 |      7 |   484 |
|  28.0 <>  28.5 |      1 |    68 |
|  28.5 <>  29.0 |     15 |  3471 |
|  29.0 <>  29.5 |      4 |   284 |
|  29.5 <>  30.0 |      9 |  1501 |
|  30.0 <>  30.5 |     11 |  1039 |
|  30.5 <>  31.0 |      3 |   216 |
|  31.0 <>  31.5 |      4 |   292 |
|  31.5 <>  32.0 |     12 |  2228 |
|  32.0 <>  32.5 |     10 |  1719 |
|  32.5 <>  33.0 |      8 |   588 |
|  33.0 <>  33.5 |      5 |   949 |
|  33.5 <>  34.0 |      9 |   616 |
|  34.0 <>  34.5 |     19 |  1228 |
|  34.5 <>  35.0 |     20 |  1583 |
|  35.0 <>  35.5 |      9 |   864 |
|  35.5 <>  36.0 |     24 |  2894 |
|  36.0 <>  36.5 |      0 |     0 |
|  36.5 <>  37.0 |      0 |     0 |
|  37.0 <>  37.5 |      0 |     0 |
|  37.5 <>  38.0 |      2 |   136 |
|  38.0 <>  38.5 |      5 |   336 |
|  38.5 <>  39.0 |      4 |  2256 |
|  39.0 <>  39.5 |      1 |   531 |
|  39.5 <>  40.0 |      3 |   204 |
|  40.0 <>  40.5 |      0 |     0 |
|  40.5 <>  41.0 |      1 |    56 |
|  41.0 <>  41.5 |      0 |     0 |
|  41.5 <>  42.0 |      0 |     0 |
|  42.0 <>  42.5 |      0 |     0 |
|  42.5 <>  43.0 |      0 |     0 |
|  43.0 <>  43.5 |      0 |     0 |
|  43.5 <>  44.0 |      0 |     0 |
|  44.0 <>  44.5 |      1 |    68 |
|  44.5 <>  45.0 |      2 |   136 |
|  45.0 <>  45.5 |      0 |     0 |
|  45.5 <>  46.0 |      0 |     0 |
|  46.0 <>  46.5 |      1 |    68 |
|  46.5 <>  47.0 |      2 |   621 |
|  47.0 <>  47.5 |      1 |    76 |
|  47.5 <>  48.0 |      6 |  2074 |
|  48.0 <>  48.5 |      0 |     0 |
|  48.5 <>  49.0 |      3 |   815 |
|  49.0 <>  49.5 |      5 |  2337 |
|  49.5 <>  50.0 |     14 | 12705 |
|  50.0 <>  50.5 |      7 |  1634 |
|  50.5 <>  51.0 |     24 |  8731 |
|  51.0 <>  51.5 |     17 | 13100 |
|  51.5 <>  52.0 |     12 |  3317 |
|  52.0 <>  52.5 |     19 |  6310 |
|  52.5 <>  53.0 |     22 | 11755 |
|  53.0 <>  53.5 |     34 | 14097 |
|  53.5 <>  54.0 |     26 | 23761 |
|  54.0 <>  54.5 |     18 |  4364 |
|  54.5 <>  55.0 |     24 | 25259 |
|  55.0 <>  55.5 |     25 | 23845 |
|  55.5 <>  56.0 |     41 | 27594 |
|  56.0 <>  56.5 |     19 | 20068 |
|  56.5 <>  57.0 |      0 |     0 |
|  57.0 <>  57.5 |     10 |  9130 |
|  57.5 <>  58.0 |     18 | 22778 |
|  58.0 <>  58.5 |     41 | 26320 |
|  58.5 <>  59.0 |     59 | 32628 |
|  59.0 <>  59.5 |     68 | 31105 |
|  59.5 <>  60.0 |     30 | 18937 |
|  60.0 <>  60.5 |     19 | 19472 |
|  60.5 <>  61.0 |     19 | 18367 |
|  61.0 <>  61.5 |      6 |  5061 |
|  61.5 <>  62.0 |     44 | 22507 |
|  62.0 <>  62.5 |     43 | 28321 |
|  62.5 <>  63.0 |     25 | 29364 |
