27.60.1.124,1.402926000
96.17.182.66,0.000567000
27.60.1.124,0.216577000
96.17.182.66,0.000112000
96.17.182.66,0.000108000
96.17.182.66,0.000083000
96.17.182.66,0.000037000
96.17.182.66,0.000095000
96.17.182.66,0.000076000
96.17.182.66,0.000037000
27.60.1.124,3.502047000
96.17.182.66,0.000741000
96.17.182.66,0.000288000
96.17.182.66,0.000303000
96.17.182.66,0.000313000
96.17.182.66,0.000216000
96.17.182.66,0.000177000
96.17.182.66,0.000192000
96.17.182.66,0.000473000
96.17.182.66,0.000174000
96.17.182.66,0.000352000
96.17.182.66,0.000129000
96.17.182.66,0.000405000
96.17.182.66,0.000361000
96.17.182.66,0.001609000
27.60.1.124,1.677000000
96.17.182.66,0.000111000
