27.60.1.124,50.16.204.38,2375,0.000000000,1.0093,0 objects
27.60.1.124,204.236.220.251,1210,1.249970000,1.8097,1 objects with urls like: http://s.mobclix.com/imp?rid=1550d81e001a46ebae538...
27.60.1.124,204.236.220.251,360,1.330162000,2.9949,0 objects
27.60.1.124,96.17.182.18,507,2.526611000,59.0236,1 objects with urls like: http://timesofindia.indiatimes.com/icons/toifavico...
27.60.1.124,74.125.128.188,1415,3.258057000,85.6110,0 objects
27.60.1.124,54.243.160.35,1722,6.300098000,3.7890,1 objects with urls like: http://ec2-54-243-160-35.compute-1.amazonaws.com/o...
27.60.1.124,173.194.36.80,4685,12.004971000,1.7648,0 objects
27.60.1.124,173.194.36.80,4693,13.459706000,1.8423,0 objects
27.60.1.124,173.194.36.80,4630,15.091292000,1.6467,0 objects
27.60.1.124,173.194.36.80,4591,16.502750000,1.5994,0 objects
27.60.1.124,173.194.36.80,4634,17.888345000,1.7007,0 objects
27.60.1.124,173.194.36.80,4636,19.327155000,1.8768,0 objects
27.60.1.124,173.194.36.80,4643,20.983310000,1.8077,0 objects
27.60.1.124,173.194.36.80,6061,22.498398000,6.8260,0 objects
27.60.1.124,96.17.182.9,44954,23.470442000,4.2582,1 objects with urls like: http://timesofindia.indiatimes.com/	23.470442000...
27.60.1.124,23.35.36.211,1366,24.003123000,10.4860,1 objects with urls like: http://cdn.optimizely.com/js/83181943.js	24.468928...
27.60.1.124,74.125.236.15,5364,24.004844000,65.2651,0 objects
27.60.1.124,173.194.36.72,2352,24.009112000,10.7099,1 objects with urls like: http://www.google-analytics.com/__utm.gif?utmwv=5....
27.60.1.124,96.17.182.58,3774,24.011437000,10.7889,2 objects with urls like: http://b.scorecardresearch.com/b?c1=2&c2=6036484&n...
27.60.1.124,173.194.36.90,892,24.013558000,3.5506,0 objects
27.60.1.124,173.194.36.72,1572,24.227032000,20.4302,0 objects
27.60.1.124,96.17.182.58,764,24.229189000,10.0430,0 objects
27.60.1.124,23.35.36.211,548,24.243298000,9.9055,0 objects
27.60.1.124,173.194.38.175,7798,24.246567000,70.4012,0 objects
27.60.1.124,173.194.36.69,1504,24.250683000,20.1102,0 objects
27.60.1.124,96.17.182.41,740,24.253871000,9.5641,0 objects
27.60.1.124,173.194.36.77,1016,24.256138000,10.2260,0 objects
27.60.1.124,173.194.36.77,1016,24.266702000,10.2222,0 objects
27.60.1.124,173.194.36.80,2128,24.346621000,13.9505,0 objects
27.60.1.124,173.194.36.69,1300,24.469733000,13.8272,0 objects
27.60.1.124,96.17.182.9,204,24.470393000,1.8002,0 objects
27.60.1.124,96.17.182.9,396,24.470498000,7.6460,0 objects
27.60.1.124,96.17.182.9,396,24.470577000,7.6036,0 objects
27.60.1.124,96.17.182.32,204,24.470656000,1.9034,0 objects
27.60.1.124,96.17.182.9,396,24.470719000,7.6460,0 objects
27.60.1.124,184.30.227.206,204,24.470789000,2.2234,0 objects
27.60.1.124,96.17.182.9,396,24.470851000,7.8575,0 objects
27.60.1.124,96.17.182.32,204,24.470924000,2.0150,0 objects
27.60.1.124,96.17.182.9,396,24.470994000,7.9494,0 objects
27.60.1.124,96.17.182.58,616,24.471307000,10.2471,0 objects
27.60.1.124,96.17.182.41,580,24.471677000,6.6973,0 objects
27.60.1.124,96.17.182.41,580,24.715733000,7.0907,0 objects
27.60.1.124,96.17.182.9,424,24.778342000,7.0085,0 objects
27.60.1.124,223.165.31.15,1749,24.804593000,11.0341,2 objects with urls like: http://ads.indiatimes.com/ads.dll/genptypead?sloti...
27.60.1.124,223.165.31.12,8691,24.809512000,28.3994,5 objects with urls like: http://netspiderads3.indiatimes.com/ads.dll/getjso...
27.60.1.124,96.17.182.25,424,24.815955000,8.0749,0 objects
27.60.1.124,74.125.135.95,776,24.820186000,10.4787,0 objects
27.60.1.124,96.17.182.9,396,24.832018000,8.9565,0 objects
27.60.1.124,96.17.182.9,396,24.832417000,8.7227,0 objects
27.60.1.124,96.17.182.9,396,24.832841000,9.4956,0 objects
27.60.1.124,223.165.31.15,720,24.833789000,10.8361,0 objects
27.60.1.124,223.165.31.12,720,24.884154000,10.7378,0 objects
27.60.1.124,96.17.182.9,568,25.021774000,10.5628,0 objects
27.60.1.124,223.165.31.15,720,25.049174000,10.6211,0 objects
27.60.1.124,223.165.31.12,720,25.054414000,10.6897,0 objects
27.60.1.124,96.17.182.18,568,25.061325000,10.6485,0 objects
27.60.1.124,223.165.31.15,720,25.080186000,10.6380,0 objects
27.60.1.124,223.165.31.12,720,25.130722000,10.5853,0 objects
27.60.1.124,173.194.36.109,6191,26.611905000,24.1964,1 objects with urls like: http://pubads.g.doubleclick.net/gampad/ads?gdfp_re...
27.60.1.124,173.194.36.77,1104,26.679968000,11.0167,0 objects
27.60.1.124,173.194.36.89,1104,26.871434000,10.7997,0 objects
27.60.1.124,184.73.178.248,2313,27.093135000,26.7755,1 objects with urls like: http://83181943.log.optimizely.com/event?a=8318194...
27.60.1.124,184.73.178.248,1902,27.111088000,25.7276,1 objects with urls like: http://83181943.log.optimizely.com/event?a=8318194...
27.60.1.124,96.17.182.58,1717,27.267721000,23.2218,1 objects with urls like: http://b.scorecardresearch.com/b2?c1=2&c2=6036484&...
27.60.1.124,54.235.64.176,792,27.341313000,12.6395,0 objects
27.60.1.124,54.235.64.176,812,27.358704000,12.6217,0 objects
27.60.1.124,96.17.182.41,656,27.516827000,12.1242,0 objects
27.60.1.124,74.125.135.95,716,29.778411000,10.9345,0 objects
27.60.1.124,173.194.36.80,4069,38.165014000,0.8929,0 objects
27.60.1.124,173.194.36.123,4083,46.928690000,3.8535,2 objects with urls like: http://ad.doubleclick.net/N7176/adj/IPL2013_MKT/IP...
27.60.1.124,223.165.24.181,4178,47.665710000,3.1464,2 objects with urls like: http://adsmediaturf.indiatimes.com/creatives/2013/...
27.60.1.124,223.165.24.181,424,47.766578000,3.0458,0 objects
27.60.1.124,96.17.182.9,43307,47.768224000,10.2818,9 objects with urls like: http://timesofindia.indiatimes.com/photo/9719649.c...
27.60.1.124,223.165.24.181,492,47.891185000,2.9050,0 objects
27.60.1.124,223.165.31.12,416,47.896379000,2.8659,0 objects
27.60.1.124,223.165.31.12,416,47.909650000,3.6445,0 objects
27.60.1.124,223.165.24.180,424,48.139305000,2.6549,0 objects
27.60.1.124,223.165.31.12,416,48.147240000,4.2846,0 objects
27.60.1.124,223.165.31.12,416,48.159285000,4.2630,0 objects
27.60.1.124,96.17.182.25,7669,49.056334000,3.3097,1 objects with urls like: http://adscontent3.indiatimes.com/photo/17796167.c...
27.60.1.124,96.17.182.18,10586,49.306650000,2.2118,1 objects with urls like: http://adscontent3.indiatimes.com/photo/11700367.c...
27.60.1.124,96.17.182.25,424,49.794192000,1.7241,0 objects
27.60.1.124,96.17.182.18,424,50.044060000,1.4462,0 objects
27.60.1.124,96.17.182.9,7208,50.098359000,3.0909,3 objects with urls like: http://timesofindia.indiatimes.com/photo/5539187.c...
27.60.1.124,96.17.182.9,4604,50.100272000,5.4097,2 objects with urls like: http://timesofindia.indiatimes.com/photo/5711192.c...
27.60.1.124,96.17.182.9,10305,50.348812000,7.7009,4 objects with urls like: http://timesofindia.indiatimes.com/photo/12502589....
27.60.1.124,96.17.182.9,10084,50.350612000,7.6993,3 objects with urls like: http://timesofindia.indiatimes.com/configspace/ads...
27.60.1.124,96.17.182.9,32986,50.408124000,8.5512,5 objects with urls like: http://timesofindia.indiatimes.com/tpoint_fans2.cm...
27.60.1.124,96.17.182.9,492,50.410484000,5.0998,0 objects
27.60.1.124,96.17.182.9,424,50.647279000,4.8628,0 objects
27.60.1.124,96.17.182.9,424,50.662010000,4.8479,0 objects
27.60.1.124,223.165.25.205,1770,50.891727000,2.3472,1 objects with urls like: http://geodataservice205.indiatimes.com/getGeo.asp...
27.60.1.124,223.165.25.205,416,51.045001000,2.1944,0 objects
27.60.1.124,223.165.25.205,416,51.572803000,1.6664,0 objects
27.60.1.124,223.165.25.205,416,51.573127000,1.6662,0 objects
27.60.1.124,223.165.25.20,2242,51.809374000,2.2993,1 objects with urls like: http://netspiderads2.indiatimes.com/ads.dll/getad?...
27.60.1.124,223.165.25.20,416,51.819809000,1.4196,0 objects
27.60.1.124,223.165.25.20,416,52.028640000,2.0799,0 objects
27.60.1.124,223.165.25.20,416,52.040513000,2.0681,0 objects
27.60.1.124,96.17.182.25,9056,52.573226000,6.3859,2 objects with urls like: http://adscontent2.indiatimes.com/googletiladsense...
27.60.1.124,173.194.36.90,8490,52.575667000,1.4538,1 objects with urls like: http://pagead2.googlesyndication.com/pagead/show_a...
27.60.1.124,96.17.182.25,15828,52.579914000,1.4493,1 objects with urls like: http://adscontent3.indiatimes.com/photo/19556498.c...
27.60.1.124,96.17.182.25,492,52.770616000,1.2585,0 objects
27.60.1.124,173.194.36.90,580,52.770822000,1.2586,0 objects
27.60.1.124,96.17.182.25,15427,52.771003000,6.2083,1 objects with urls like: http://adscontent2.indiatimes.com/photo/19031243.c...
27.60.1.124,96.17.182.18,4773,52.783054000,6.1765,1 objects with urls like: http://adscontent2.indiatimes.com/googletiladsense...
27.60.1.124,173.194.36.89,68158,52.791222000,6.3081,4 objects with urls like: http://pagead2.googlesyndication.com/pagead/show_a...
27.60.1.124,96.17.182.18,424,52.802749000,1.2265,0 objects
27.60.1.124,96.17.182.18,424,52.993758000,2.5160,0 objects
27.60.1.124,173.194.36.89,35361,52.993989000,6.5246,4 objects with urls like: http://pagead2.googlesyndication.com/pagead/show_a...
27.60.1.124,96.17.182.18,492,52.994159000,5.9653,0 objects
