
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: ip.dst==27.60.1.124      |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      0 |     0 |
|   0.5 <>   1.0 |      0 |     0 |
|   1.0 <>   1.5 |      0 |     0 |
|   1.5 <>   2.0 |      0 |     0 |
|   2.0 <>   2.5 |      0 |     0 |
|   2.5 <>   3.0 |      0 |     0 |
|   3.0 <>   3.5 |      0 |     0 |
|   3.5 <>   4.0 |      0 |     0 |
|   4.0 <>   4.5 |      0 |     0 |
|   4.5 <>   5.0 |      3 |   228 |
|   5.0 <>   5.5 |      1 |    68 |
|   5.5 <>   6.0 |      0 |     0 |
|   6.0 <>   6.5 |      1 |  1436 |
|   6.5 <>   7.0 |      3 |  1258 |
|   7.0 <>   7.5 |      0 |     0 |
|   7.5 <>   8.0 |      2 |  1730 |
|   8.0 <>   8.5 |      6 |   877 |
|   8.5 <>   9.0 |      3 |  2101 |
|   9.0 <>   9.5 |      3 |   897 |
|   9.5 <>  10.0 |      4 |   280 |
|  10.0 <>  10.5 |      3 |  2101 |
|  10.5 <>  11.0 |      1 |   294 |
|  11.0 <>  11.5 |      6 |   884 |
|  11.5 <>  12.0 |      3 |  2101 |
|  12.0 <>  12.5 |      1 |   294 |
|  12.5 <>  13.0 |      2 |   541 |
|  13.0 <>  13.5 |      3 |   204 |
|  13.5 <>  14.0 |      0 |     0 |
|  14.0 <>  14.5 |      1 |    76 |
|  14.5 <>  15.0 |      4 |  2395 |
|  15.0 <>  15.5 |      4 |   738 |
|  15.5 <>  16.0 |      5 |  2245 |
|  16.0 <>  16.5 |      3 |   575 |
|  16.5 <>  17.0 |      9 |  5332 |
|  17.0 <>  17.5 |     25 | 26470 |
|  17.5 <>  18.0 |     20 | 13818 |
|  18.0 <>  18.5 |     20 |  4842 |
|  18.5 <>  19.0 |     33 |  3706 |
|  19.0 <>  19.5 |     10 |  3554 |
|  19.5 <>  20.0 |      7 |   755 |
|  20.0 <>  20.5 |      4 |   943 |
|  20.5 <>  21.0 |      3 |   326 |
|  21.0 <>  21.5 |      7 |  1012 |
|  21.5 <>  22.0 |      9 |  3174 |
|  22.0 <>  22.5 |      7 |  2020 |
|  22.5 <>  23.0 |     11 |  1152 |
|  23.0 <>  23.5 |      5 |   849 |
|  23.5 <>  24.0 |      9 |  1666 |
|  24.0 <>  24.5 |     13 |  1664 |
|  24.5 <>  25.0 |      2 |   152 |
|  25.0 <>  25.5 |     31 |  4318 |
|  25.5 <>  26.0 |      3 |   273 |
|  26.0 <>  26.5 |      0 |     0 |
|  26.5 <>  27.0 |      0 |     0 |
|  27.0 <>  27.5 |      4 |  5744 |
|  27.5 <>  28.0 |      1 |  1436 |
|  28.0 <>  28.5 |      2 |  2872 |
|  28.5 <>  29.0 |      1 |  1436 |
|  29.0 <>  29.5 |     10 |  2904 |
|  29.5 <>  30.0 |     21 |  4557 |
|  30.0 <>  30.5 |     24 |  3807 |
|  30.5 <>  31.0 |      6 |   963 |
|  31.0 <>  31.5 |      1 |    76 |
|  31.5 <>  32.0 |     15 |  1974 |
|  32.0 <>  32.5 |      4 |   304 |
|  32.5 <>  33.0 |      2 |   152 |
|  33.0 <>  33.5 |      2 |  1504 |
|  33.5 <>  34.0 |      4 |  1645 |
|  34.0 <>  34.5 |      0 |     0 |
|  34.5 <>  35.0 |      1 |   260 |
|  35.0 <>  35.5 |      3 |  1044 |
|  35.5 <>  36.0 |      8 |  2580 |
|  36.0 <>  36.5 |      3 |  1035 |
|  36.5 <>  37.0 |      1 |    76 |
|  37.0 <>  37.5 |      0 |     0 |
|  37.5 <>  38.0 |      0 |     0 |
|  38.0 <>  38.5 |     18 |  6571 |
|  38.5 <>  39.0 |      2 |  2273 |
|  39.0 <>  39.5 |      1 |    80 |
|  39.5 <>  40.0 |      0 |     0 |
|  40.0 <>  40.5 |      0 |     0 |
|  40.5 <>  41.0 |      0 |     0 |
|  41.0 <>  41.5 |      3 |  2414 |
|  41.5 <>  42.0 |      6 |  1097 |
|  42.0 <>  42.5 |      4 |  2383 |
|  42.5 <>  43.0 |      3 |   925 |
|  43.0 <>  43.5 |      0 |     0 |
|  43.5 <>  44.0 |     14 | 14855 |
|  44.0 <>  44.5 |      4 |   312 |
|  44.5 <>  45.0 |      5 |  2447 |
|  45.0 <>  45.5 |      3 |  1142 |
|  45.5 <>  46.0 |      3 |  1722 |
|  46.0 <>  46.5 |      0 |     0 |
|  46.5 <>  47.0 |      0 |     0 |
|  47.0 <>  47.5 |      0 |     0 |
|  47.5 <>  48.0 |      5 |  1407 |
|  48.0 <>  48.5 |      3 |   864 |
|  48.5 <>  49.0 |      5 |  6117 |
|  49.0 <>  49.5 |      4 |  1291 |
|  49.5 <>  50.0 |      2 |  2273 |
|  50.0 <>  50.5 |     15 |  3075 |
|  50.5 <>  51.0 |     10 |  1702 |
|  51.0 <>  51.5 |     12 |  2087 |
|  51.5 <>  52.0 |     12 |  2812 |
|  52.0 <>  52.5 |      5 |   364 |
|  52.5 <>  53.0 |      8 |  2031 |
|  53.0 <>  53.5 |      6 |   841 |
|  53.5 <>  54.0 |      5 |   368 |
|  54.0 <>  54.5 |      3 |   192 |
|  54.5 <>  55.0 |      3 |   204 |
|  55.0 <>  55.5 |      0 |     0 |
|  55.5 <>  56.0 |      1 |  1147 |
|  56.0 <>  56.5 |      0 |     0 |
|  56.5 <>  57.0 |      6 |  2533 |
|  57.0 <>  57.5 |      9 |  6144 |
|  57.5 <>  58.0 |      1 |    68 |
|  58.0 <>  58.5 |      4 |   272 |
|  58.5 <>  59.0 |      9 |  2264 |
|  59.0 <>  59.5 |      3 |   220 |
|  59.5 <>  60.0 |      0 |     0 |
|  60.0 <>  60.5 |      1 |    68 |
|  60.5 <>  61.0 |      1 |    68 |
|  61.0 <>  61.5 |      9 |  2514 |
|  61.5 <>  62.0 |      5 |   444 |
|  62.0 <>  62.5 |      8 |   652 |
|  62.5 <>  63.0 |      3 |   212 |
|  63.0 <>  63.5 |      3 |   394 |
|  63.5 <>  64.0 |     14 |   992 |
|  64.0 <>  64.5 |      6 |   452 |
|  64.5 <>  65.0 |      8 |   576 |
|  65.0 <>  65.5 |     15 |  1580 |
|  65.5 <>  66.0 |      8 |  3035 |
|  66.0 <>  66.5 |      5 |   348 |
|  66.5 <>  67.0 |      0 |     0 |
|  67.0 <>  67.5 |     19 | 11492 |
|  67.5 <>  68.0 |      1 |   526 |
|  68.0 <>  68.5 |      0 |     0 |
|  68.5 <>  69.0 |      2 |   136 |
|  69.0 <>  69.5 |      2 |   136 |
|  69.5 <>  70.0 |      3 |   204 |
|  70.0 <>  70.5 |      4 |   272 |
|  70.5 <>  71.0 |      0 |     0 |
|  71.0 <>  71.5 |      2 |  1617 |
|  71.5 <>  72.0 |      4 |  1090 |
|  72.0 <>  72.5 |      2 |  2847 |
|  72.5 <>  73.0 |      8 |  1338 |
|  73.0 <>  73.5 |      1 |    68 |
|  73.5 <>  74.0 |     16 | 14239 |
|  74.0 <>  74.5 |      4 |  1100 |
|  74.5 <>  75.0 |      7 |  1718 |
|  75.0 <>  75.5 |      2 |   550 |
|  75.5 <>  76.0 |      1 |    68 |
|  76.0 <>  76.5 |      0 |     0 |
|  76.5 <>  77.0 |      1 |    68 |
|  77.0 <>  77.5 |      1 |    68 |
|  77.5 <>  78.0 |      2 |   550 |
|  78.0 <>  78.5 |      3 |   204 |
|  78.5 <>  79.0 |      4 |   686 |
|  79.0 <>  79.5 |      1 |    68 |
|  79.5 <>  80.0 |      3 |   204 |
|  80.0 <>  80.5 |     11 |  7212 |
|  80.5 <>  81.0 |     19 |  3576 |
|  81.0 <>  81.5 |      6 |   420 |
|  81.5 <>  82.0 |     15 |  1502 |
|  82.0 <>  82.5 |      5 |   778 |
|  82.5 <>  83.0 |     18 |  3822 |
|  83.0 <>  83.5 |      3 |   228 |
|  83.5 <>  84.0 |      5 |   364 |
|  84.0 <>  84.5 |      0 |     0 |
|  84.5 <>  85.0 |      4 |   686 |
|  85.0 <>  85.5 |      4 |  1100 |
|  85.5 <>  86.0 |      1 |   482 |
|  86.0 <>  86.5 |      7 |  1304 |
|  86.5 <>  87.0 |     10 |  2236 |
|  87.0 <>  87.5 |      3 |  1252 |
|  87.5 <>  88.0 |      0 |     0 |
|  88.0 <>  88.5 |      8 |  2956 |
|  88.5 <>  89.0 |      9 |  1812 |
|  89.0 <>  89.5 |      1 |    68 |
|  89.5 <>  90.0 |      6 |  3535 |
|  90.0 <>  90.5 |      1 |    68 |
|  90.5 <>  91.0 |      2 |   136 |
|  91.0 <>  91.5 |     14 | 15460 |
|  91.5 <>  92.0 |     18 |  3610 |
|  92.0 <>  92.5 |      1 |    68 |
|  92.5 <>  93.0 |      9 |  9678 |
|  93.0 <>  93.5 |      2 |   550 |
|  93.5 <>  94.0 |      0 |     0 |
|  94.0 <>  94.5 |     13 | 15392 |
|  94.5 <>  95.0 |      7 |   790 |
|  95.0 <>  95.5 |     10 |  1256 |
|  95.5 <>  96.0 |     11 |   825 |
|  96.0 <>  96.5 |      4 |  1098 |
|  96.5 <>  97.0 |      0 |     0 |
|  97.0 <>  97.5 |      1 |    68 |
|  97.5 <>  98.0 |      1 |    56 |
|  98.0 <>  98.5 |      3 |   205 |
|  98.5 <>  99.0 |     11 |  7249 |
|  99.0 <>  99.5 |     20 |  2056 |
|  99.5 <> 100.0 |      4 |  4128 |
| 100.0 <> 100.5 |      4 |   879 |
| 100.5 <> 101.0 |      0 |     0 |
| 101.0 <> 101.5 |      1 |    68 |
| 101.5 <> 102.0 |      2 |  2830 |
