
===================================
| IO Statistics                   |
|                                 |
| Interval size: 0.5 secs         |
| Col 1: Frames and bytes         |
|---------------------------------|
|                |1               |
| Interval
| Interval       | Frames | Bytes |
|---------------------------------|
|   0.0 <>   0.5 |      3 |   562 |
|   0.5 <>   1.0 |      7 |   897 |
|   1.0 <>   1.5 |      4 |   789 |
|   1.5 <>   2.0 |      0 |     0 |
|   2.0 <>   2.5 |      1 |    56 |
|   2.5 <>   3.0 |      0 |     0 |
|   3.0 <>   3.5 |      0 |     0 |
|   3.5 <>   4.0 |      2 |  1136 |
|   4.0 <>   4.5 |      4 |  1111 |
|   4.5 <>   5.0 |      1 |    56 |
|   5.0 <>   5.5 |      6 |   500 |
|   5.5 <>   6.0 |     10 |  1500 |
|   6.0 <>   6.5 |      1 |    56 |
|   6.5 <>   7.0 |      8 |   713 |
|   7.0 <>   7.5 |      3 |   724 |
|   7.5 <>   8.0 |      1 |    56 |
|   8.0 <>   8.5 |      2 |   112 |
|   8.5 <>   9.0 |      0 |     0 |
|   9.0 <>   9.5 |      2 |   136 |
|   9.5 <>  10.0 |      2 |   136 |
|  10.0 <>  10.5 |      0 |     0 |
|  10.5 <>  11.0 |      3 |   204 |
|  11.0 <>  11.5 |      0 |     0 |
|  11.5 <>  12.0 |      0 |     0 |
|  12.0 <>  12.5 |      1 |    85 |
|  12.5 <>  13.0 |      2 |   343 |
|  13.0 <>  13.5 |      3 |   568 |
|  13.5 <>  14.0 |      2 |   112 |
|  14.0 <>  14.5 |      2 |  1492 |
|  14.5 <>  15.0 |      0 |     0 |
|  15.0 <>  15.5 |      3 |  1568 |
|  15.5 <>  16.0 |      2 |  1492 |
|  16.0 <>  16.5 |     22 | 13955 |
|  16.5 <>  17.0 |      9 |  2419 |
|  17.0 <>  17.5 |      9 |  3085 |
|  17.5 <>  18.0 |      5 |   836 |
|  18.0 <>  18.5 |     13 |  2989 |
|  18.5 <>  19.0 |      6 |   966 |
|  19.0 <>  19.5 |     12 |  1539 |
|  19.5 <>  20.0 |      6 |  2427 |
|  20.0 <>  20.5 |      3 |   667 |
|  20.5 <>  21.0 |     12 |  1565 |
|  21.0 <>  21.5 |      8 |  3029 |
|  21.5 <>  22.0 |      5 |   841 |
|  22.0 <>  22.5 |     12 |  2933 |
|  22.5 <>  23.0 |      4 |   863 |
|  23.0 <>  23.5 |      9 |  1112 |
|  23.5 <>  24.0 |      9 |  2851 |
|  24.0 <>  24.5 |      2 |   608 |
|  24.5 <>  25.0 |     12 |  1539 |
|  25.0 <>  25.5 |      9 |  3106 |
|  25.5 <>  26.0 |      5 |   843 |
|  26.0 <>  26.5 |     13 |  3123 |
|  26.5 <>  27.0 |      3 |   684 |
|  27.0 <>  27.5 |      4 |   762 |
|  27.5 <>  28.0 |      5 |   631 |
|  28.0 <>  28.5 |     85 | 47290 |
|  28.5 <>  29.0 |     27 |  4033 |
|  29.0 <>  29.5 |     25 |  2482 |
|  29.5 <>  30.0 |     25 |  2620 |
|  30.0 <>  30.5 |     23 |  1869 |
|  30.5 <>  31.0 |     24 |  4305 |
|  31.0 <>  31.5 |     16 |  1326 |
|  31.5 <>  32.0 |     43 |  5457 |
|  32.0 <>  32.5 |     11 |  1011 |
|  32.5 <>  33.0 |      1 |    76 |
|  33.0 <>  33.5 |      7 |   509 |
|  33.5 <>  34.0 |      9 |  1322 |
|  34.0 <>  34.5 |     22 |  2660 |
|  34.5 <>  35.0 |     27 |  3010 |
|  35.0 <>  35.5 |     49 |  9077 |
|  35.5 <>  36.0 |     63 | 15902 |
|  36.0 <>  36.5 |     31 | 10319 |
|  36.5 <>  37.0 |     25 |  2449 |
|  37.0 <>  37.5 |     10 |  1572 |
|  37.5 <>  38.0 |     57 | 15695 |
|  38.0 <>  38.5 |     38 | 19472 |
|  38.5 <>  39.0 |     39 | 11925 |
|  39.0 <>  39.5 |     17 |  7058 |
|  39.5 <>  40.0 |      7 |   544 |
|  40.0 <>  40.5 |     35 |  9331 |
|  40.5 <>  41.0 |     34 | 16769 |
|  41.0 <>  41.5 |     45 |  9017 |
|  41.5 <>  42.0 |     17 |  5869 |
|  42.0 <>  42.5 |     23 |  3154 |
|  42.5 <>  43.0 |     11 |  2676 |
|  43.0 <>  43.5 |     23 |  2381 |
|  43.5 <>  44.0 |     17 |  4440 |
|  44.0 <>  44.5 |     43 | 25361 |
|  44.5 <>  45.0 |     23 | 14975 |
|  45.0 <>  45.5 |     22 |  5033 |
|  45.5 <>  46.0 |     36 | 14535 |
|  46.0 <>  46.5 |      8 |   616 |
|  46.5 <>  47.0 |     90 | 33929 |
|  47.0 <>  47.5 |     12 |   892 |
|  47.5 <>  48.0 |     12 |  5337 |
|  48.0 <>  48.5 |     54 | 23901 |
|  48.5 <>  49.0 |     86 | 39300 |
|  49.0 <>  49.5 |    100 | 37374 |
|  49.5 <>  50.0 |     23 | 16320 |
|  50.0 <>  50.5 |     29 | 18416 |
|  50.5 <>  51.0 |      7 |  3889 |
|  51.0 <>  51.5 |      8 |  1835 |
|  51.5 <>  52.0 |      8 |   995 |
|  52.0 <>  52.5 |      4 |   272 |
|  52.5 <>  53.0 |      8 |   544 |
|  53.0 <>  53.5 |      0 |     0 |
|  53.5 <>  54.0 |      1 |    87 |
|  54.0 <>  54.5 |     10 |   862 |
|  54.5 <>  55.0 |     19 |  1256 |
|  55.0 <>  55.5 |      0 |     0 |
|  55.5 <>  56.0 |      0 |     0 |
|  56.0 <>  56.5 |      0 |     0 |
|  56.5 <>  57.0 |      0 |     0 |
|  57.0 <>  57.5 |      0 |     0 |
|  57.5 <>  58.0 |      0 |     0 |
|  58.0 <>  58.5 |      0 |     0 |
|  58.5 <>  59.0 |      0 |     0 |
|  59.0 <>  59.5 |      3 |   204 |
|  59.5 <>  60.0 |      0 |     0 |
|  60.0 <>  60.5 |      0 |     0 |
