3,2.711658000,2.711658000
4,2.712070000,0.000412000
6,2.712532000,0.000341000
8,2.712836000,0.000215000
10,2.714600000,0.000345000
12,2.777597000,0.000159000
14,2.777709000,0.000062000
16,2.787086000,0.000138000
18,2.795796000,0.000169000
25,2.827883000,0.000202000
27,2.849828000,0.000212000
29,2.849939000,0.000058000
31,2.855904000,0.000229000
33,2.863094000,0.000149000
35,2.873267000,0.000138000
36,2.885719000,0.072166000
37,2.885892000,0.000173000
38,2.885930000,0.068658000
39,2.886004000,0.000074000
40,2.886017000,0.065016000
41,2.886074000,0.000057000
47,2.895982000,0.086824000
48,2.896129000,0.000147000
50,2.896208000,0.000050000
54,2.906140000,0.000133000
56,2.906232000,0.000058000
61,2.913047000,0.000120000
68,2.921055000,0.000129000
70,2.923306000,0.000113000
73,2.923465000,0.000084000
77,2.925665000,0.000090000
81,2.936553000,0.000174000
85,2.953499000,0.000345000
88,2.975917000,0.089335000
89,2.975990000,0.089067000
91,2.976065000,0.000045000
93,2.987016000,0.000084000
95,2.987087000,0.000046000
96,2.987102000,0.099897000
98,2.987200000,0.000062000
99,2.987212000,0.099281000
100,2.987275000,0.000063000
101,2.987286000,0.081742000
102,2.987342000,0.000056000
103,2.987354000,0.088205000
104,2.987434000,0.000080000
114,2.996769000,0.000125000
115,2.996800000,0.108650000
116,2.996900000,0.000100000
118,2.997001000,0.000075000
133,3.006985000,0.000113000
135,3.007084000,0.000068000
137,3.007202000,0.000096000
138,3.007226000,0.100762000
139,3.007318000,0.000092000
141,3.007445000,0.000102000
142,3.007480000,0.098669000
143,3.007565000,0.000085000
146,3.016759000,0.109390000
147,3.016914000,0.000155000
148,3.016995000,0.102338000
149,3.017117000,0.000122000
150,3.017191000,0.101943000
151,3.017289000,0.000098000
152,3.017353000,0.102369000
153,3.017480000,0.000127000
154,3.017576000,0.101698000
155,3.017671000,0.000095000
157,3.017816000,0.000081000
158,3.017838000,0.101231000
159,3.017919000,0.000081000
162,3.018033000,0.092817000
163,3.018114000,0.000081000
164,3.018142000,0.091414000
165,3.018225000,0.000083000
167,3.019263000,0.001269000
175,3.034015000,0.000395000
178,3.034675000,0.070306000
179,3.034776000,0.000185000
180,3.035012000,0.000337000
181,3.035411000,0.068860000
182,3.035528000,0.000117000
183,3.035605000,0.046020000
184,3.035718000,0.000113000
185,3.045724000,0.054777000
187,3.046001000,0.000099000
189,3.053150000,0.000160000
190,3.053266000,0.061827000
191,3.053554000,0.129173000
192,3.053673000,0.000119000
197,3.063557000,0.000183000
198,3.065693000,0.073801000
200,3.076379000,0.000151000
202,3.076490000,0.000068000
203,3.076508000,0.080678000
205,3.087447000,0.000251000
208,3.087680000,0.000104000
211,3.096001000,0.000063000
214,3.113205000,0.000132000
215,3.113236000,0.123410000
216,3.113322000,0.000086000
217,3.113377000,0.124096000
218,3.113467000,0.000090000
219,3.115691000,0.119295000
221,3.115878000,0.000081000
222,3.115902000,0.118580000
223,3.115980000,0.000078000
224,3.115993000,0.117311000
225,3.116056000,0.000063000
226,3.116087000,0.116740000
227,3.116123000,0.116263000
228,3.116204000,0.000081000
230,3.126265000,0.000164000
232,3.126367000,0.000059000
233,3.126388000,0.125448000
234,3.126484000,0.000096000
235,3.126506000,0.126074000
236,3.126589000,0.000083000
237,3.137481000,0.136034000
238,3.137724000,0.000243000
239,3.138788000,0.136854000
240,3.138958000,0.000170000
241,3.138989000,0.136533000
242,3.139073000,0.000084000
243,3.139089000,0.135597000
244,3.139166000,0.000077000
245,3.139188000,0.136214000
246,3.139268000,0.000080000
247,3.139336000,0.135281000
248,3.139423000,0.000087000
249,3.159383000,0.154779000
251,3.161155000,0.000125000
255,3.176429000,0.000108000
256,3.176459000,0.167953000
258,3.176547000,0.000044000
260,3.186712000,0.000156000
262,3.186821000,0.000060000
263,3.186833000,0.177882000
265,3.186928000,0.000048000
267,3.199046000,0.000116000
269,3.201048000,0.000117000
270,3.201084000,0.182838000
272,3.202927000,0.000105000
274,3.205682000,0.000139000
279,3.215832000,0.000108000
281,3.215911000,0.000047000
285,3.226234000,0.000138000
287,3.226318000,0.000049000
289,3.226375000,0.000046000
310,3.251630000,0.231803000
311,3.251708000,0.231399000
312,3.251747000,0.230999000
313,3.256085000,0.234660000
323,3.266568000,0.092088000
325,3.266618000,0.211096000
326,3.266663000,0.207621000
327,3.266743000,0.000080000
330,3.275797000,0.219868000
336,3.285932000,0.076611000
354,3.316426000,0.104891000
362,3.336306000,0.122288000
370,3.346609000,0.129435000
382,3.375844000,0.155730000
396,3.436760000,0.209552000
398,3.436968000,0.205838000
400,3.437214000,0.203454000
402,3.437548000,0.202554000
404,3.437839000,0.203219000
406,3.438183000,0.210041000
408,3.438379000,0.204146000
410,3.438624000,0.205372000
412,3.438911000,0.208673000
414,3.963853000,0.692938000
415,3.964277000,0.000424000
417,3.964398000,0.000080000
418,3.964428000,0.696132000
420,3.964599000,0.000079000
422,3.964698000,0.000069000
424,3.964797000,0.000075000
432,4.243139000,0.109088000
433,4.243308000,0.000169000
435,4.295316000,0.000138000
439,4.300922000,0.203267000
440,4.301130000,0.000208000
445,4.342501000,0.039501000
446,4.389128000,0.175122000
447,4.389333000,0.000205000
450,4.629228000,0.000154000
452,4.699368000,0.000152000
454,4.726492000,0.000152000
456,4.726600000,0.000066000
458,4.726678000,0.428355000
459,4.726802000,0.000124000
460,4.726822000,0.428017000
461,4.726909000,0.000087000
462,4.726926000,0.423848000
465,4.727099000,0.000064000
471,4.784883000,0.056404000
473,4.827187000,0.000149000
475,4.867211000,0.000141000
