name,first_dns_addr,first_get_addr,dns_lookup_time,tcp_handshake_time,redirection_time,peak_bandwidth,rtt_mean,rtt_std_deviation
m-toi,timesofindia.com,http://m.timesofindia.com/,0.040267999999999984,0.03704299999999994,0.427198,234.444,0.035095117845117846,0.07373691891661922
toi,,,0.039300999999998254,0.036429999999999296,0.38664500000000146,283.858,0.04197212965340178,0.08070775910978042
m-nytimes,www.nytimes.com,http://mobile.nytimes.com/,1.3311120000000045,0.46502399999999966,2.6915249999999986,129.822,0.10689218181818182,0.1906134458299747
nytimes,www.nytimes.com,http://www.nytimes.com/,1.3311120000000045,0.6025410000000022,0.0007979999999960796,985.678,0.07459601120206821,0.23274097337270216
m-cricinfo,www.cricinfo.com,http://m.espncricinfo.com/,0.5810930000000099,0.37333000000000993,2.0864699999999914,444.352,0.04814873333333331,0.1304798226263282
cricinfo,www.cricinfo.com,http://www.espncricinfo.com/,0.5810930000000099,0.0473389999999938,1.4078039999999987,438.392,0.04506883052391797,0.10044631157582919
