
====================================
| IO Statistics                    |
|                                  |
| Interval size: 0.5 secs          |
| Col 1: Frames and bytes          |
|----------------------------------|
|                |1                |
| Interval
| Interval       | Frames |  Bytes |
|----------------------------------|
|   0.0 <>   0.5 |      6 |   1060 |
|   0.5 <>   1.0 |     10 |   1206 |
|   1.0 <>   1.5 |      0 |      0 |
|   1.5 <>   2.0 |      0 |      0 |
|   2.0 <>   2.5 |      0 |      0 |
|   2.5 <>   3.0 |      3 |    204 |
|   3.0 <>   3.5 |      0 |      0 |
|   3.5 <>   4.0 |      0 |      0 |
|   4.0 <>   4.5 |      0 |      0 |
|   4.5 <>   5.0 |      0 |      0 |
|   5.0 <>   5.5 |      0 |      0 |
|   5.5 <>   6.0 |      1 |     82 |
|   6.0 <>   6.5 |      5 |   1224 |
|   6.5 <>   7.0 |     26 |  13599 |
|   7.0 <>   7.5 |     58 |  23069 |
|   7.5 <>   8.0 |    136 |  87724 |
|   8.0 <>   8.5 |    102 |  72996 |
|   8.5 <>   9.0 |      3 |    204 |
|   9.0 <>   9.5 |      1 |     69 |
|   9.5 <>  10.0 |      0 |      0 |
|  10.0 <>  10.5 |      2 |    157 |
|  10.5 <>  11.0 |     41 |   2798 |
|  11.0 <>  11.5 |      3 |    204 |
|  11.5 <>  12.0 |      0 |      0 |
|  12.0 <>  12.5 |      6 |   1383 |
|  12.5 <>  13.0 |     45 |  18899 |
|  13.0 <>  13.5 |     41 |  25028 |
|  13.5 <>  14.0 |     91 |  55434 |
|  14.0 <>  14.5 |      9 |    993 |
|  14.5 <>  15.0 |      1 |     68 |
|  15.0 <>  15.5 |      2 |    136 |
|  15.5 <>  16.0 |      0 |      0 |
|  16.0 <>  16.5 |      0 |      0 |
|  16.5 <>  17.0 |      9 |    588 |
|  17.0 <>  17.5 |      0 |      0 |
|  17.5 <>  18.0 |      3 |    180 |
|  18.0 <>  18.5 |      8 |    544 |
|  18.5 <>  19.0 |     39 |   3024 |
|  19.0 <>  19.5 |     16 |   1840 |
|  19.5 <>  20.0 |      0 |      0 |
|  20.0 <>  20.5 |      0 |      0 |
|  20.5 <>  21.0 |      0 |      0 |
|  21.0 <>  21.5 |      3 |    204 |
|  21.5 <>  22.0 |      0 |      0 |
|  22.0 <>  22.5 |      0 |      0 |
|  22.5 <>  23.0 |      0 |      0 |
|  23.0 <>  23.5 |      0 |      0 |
|  23.5 <>  24.0 |      0 |      0 |
|  24.0 <>  24.5 |      0 |      0 |
|  24.5 <>  25.0 |      0 |      0 |
|  25.0 <>  25.5 |      0 |      0 |
|  25.5 <>  26.0 |      0 |      0 |
|  26.0 <>  26.5 |      0 |      0 |
|  26.5 <>  27.0 |      7 |    530 |
|  27.0 <>  27.5 |      6 |    513 |
|  27.5 <>  28.0 |      3 |    243 |
|  28.0 <>  28.5 |      3 |    231 |
|  28.5 <>  29.0 |      0 |      0 |
|  29.0 <>  29.5 |      0 |      0 |
|  29.5 <>  30.0 |      0 |      0 |
|  30.0 <>  30.5 |      0 |      0 |
|  30.5 <>  31.0 |      0 |      0 |
|  31.0 <>  31.5 |      0 |      0 |
|  31.5 <>  32.0 |      0 |      0 |
|  32.0 <>  32.5 |      0 |      0 |
|  32.5 <>  33.0 |      0 |      0 |
|  33.0 <>  33.5 |      0 |      0 |
|  33.5 <>  34.0 |      0 |      0 |
|  34.0 <>  34.5 |      0 |      0 |
|  34.5 <>  35.0 |      0 |      0 |
|  35.0 <>  35.5 |      0 |      0 |
|  35.5 <>  36.0 |      1 |     76 |
|  36.0 <>  36.5 |      0 |      0 |
|  36.5 <>  37.0 |      0 |      0 |
|  37.0 <>  37.5 |      0 |      0 |
|  37.5 <>  38.0 |      2 |    144 |
|  38.0 <>  38.5 |      2 |    287 |
|  38.5 <>  39.0 |      0 |      0 |
|  39.0 <>  39.5 |      0 |      0 |
|  39.5 <>  40.0 |      0 |      0 |
|  40.0 <>  40.5 |      3 |    386 |
|  40.5 <>  41.0 |     10 |   1641 |
|  41.0 <>  41.5 |      0 |      0 |
|  41.5 <>  42.0 |      0 |      0 |
|  42.0 <>  42.5 |      3 |    231 |
|  42.5 <>  43.0 |      3 |    204 |
|  43.0 <>  43.5 |      0 |      0 |
|  43.5 <>  44.0 |      0 |      0 |
|  44.0 <>  44.5 |      0 |      0 |
|  44.5 <>  45.0 |      0 |      0 |
|  45.0 <>  45.5 |      0 |      0 |
|  45.5 <>  46.0 |      1 |     82 |
|  46.0 <>  46.5 |      0 |      0 |
|  46.5 <>  47.0 |     14 |   3406 |
|  47.0 <>  47.5 |    109 |  71535 |
|  47.5 <>  48.0 |    179 | 110577 |
|  48.0 <>  48.5 |     32 |  19784 |
|  48.5 <>  49.0 |      6 |   1734 |
|  49.0 <>  49.5 |      0 |      0 |
|  49.5 <>  50.0 |      0 |      0 |
|  50.0 <>  50.5 |      3 |   1080 |
|  50.5 <>  51.0 |     51 |   5128 |
|  51.0 <>  51.5 |      1 |     56 |
|  51.5 <>  52.0 |      0 |      0 |
|  52.0 <>  52.5 |      0 |      0 |
|  52.5 <>  53.0 |     27 |   5658 |
|  53.0 <>  53.5 |     48 |  31060 |
|  53.5 <>  54.0 |     22 |  11429 |
|  54.0 <>  54.5 |    155 |  76350 |
|  54.5 <>  55.0 |    171 |  99469 |
|  55.0 <>  55.5 |    111 |  61990 |
|  55.5 <>  56.0 |     50 |  24317 |
|  56.0 <>  56.5 |     91 |  55478 |
|  56.5 <>  57.0 |    114 |  61219 |
|  57.0 <>  57.5 |     28 |   9363 |
|  57.5 <>  58.0 |     21 |   6665 |
|  58.0 <>  58.5 |     25 |   3080 |
|  58.5 <>  59.0 |      5 |   2387 |
|  59.0 <>  59.5 |     24 |   1632 |
|  59.5 <>  60.0 |      0 |      0 |
|  60.0 <>  60.5 |      2 |    136 |
|  60.5 <>  61.0 |      5 |    641 |
|  61.0 <>  61.5 |    125 |  72969 |
|  61.5 <>  62.0 |     22 |   7571 |
|  62.0 <>  62.5 |     12 |   6923 |
|  62.5 <>  63.0 |     38 |  19264 |
|  63.0 <>  63.5 |      8 |   1269 |
|  63.5 <>  64.0 |     27 |   4996 |
