name,first_dns_addr,first_get_addr,dns_lookup_time,tcp_handshake_time,redirection_time,peak_bandwidth,rtt_mean,rtt_std_deviation
m-toi,timesofindia.com,http://m.timesofindia.com/,0.056360999999999994,0.20096800000000004,0.639426,82.484,0.17391150322580656,0.5549214028506777
toi,,,0.06421399999999267,0.08976499999999987,0.8366470000000135,116.194,0.17040926584976,0.5681880182712261
m-nytimes,www.nytimes.com,http://mobile.nytimes.com/,0.3712500000000034,0.3513980000000032,2.4592199999999877,63.368,0.7155442236421726,2.576329779867284
nytimes,www.nytimes.com,http://www.nytimes.com/,0.3712500000000034,0.5814579999999978,0.0010019999999997253,135.654,0.6044946230828225,1.9777088974730461
m-cricinfo,www.cricinfo.com,http://m.espncricinfo.com/,0.13715300000001207,0.3501080000000343,0.9007709999999634,71.066,0.5563256679687503,1.755001186928285
cricinfo,www.cricinfo.com,http://www.espncricinfo.com/,0.13715300000001207,0.16039499999999407,0.3418169999999918,85.91,0.7567976786216591,4.326332886005808
