
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      5 |    845 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |      7 |   1710 |
|  1.5 <>  2.0 |     20 |   9080 |
|  2.0 <>  2.5 |      3 |    500 |
|  2.5 <>  3.0 |      6 |    617 |
|  3.0 <>  3.5 |      0 |      0 |
|  3.5 <>  4.0 |      3 |    204 |
|  4.0 <>  4.5 |      0 |      0 |
|  4.5 <>  5.0 |      0 |      0 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      0 |      0 |
|  7.5 <>  8.0 |      0 |      0 |
|  8.0 <>  8.5 |      0 |      0 |
|  8.5 <>  9.0 |      1 |     76 |
|  9.0 <>  9.5 |      8 |   1734 |
|  9.5 <> 10.0 |      6 |   2011 |
| 10.0 <> 10.5 |      6 |   1060 |
| 10.5 <> 11.0 |      1 |     89 |
| 11.0 <> 11.5 |    100 |  55882 |
| 11.5 <> 12.0 |    214 | 123554 |
| 12.0 <> 12.5 |     95 |  59058 |
| 12.5 <> 13.0 |    248 | 164418 |
| 13.0 <> 13.5 |    115 |  62424 |
| 13.5 <> 14.0 |     74 |  37748 |
| 14.0 <> 14.5 |     91 |  60795 |
| 14.5 <> 15.0 |    188 |  89236 |
| 15.0 <> 15.5 |    252 | 160142 |
| 15.5 <> 16.0 |    160 | 118211 |
| 16.0 <> 16.5 |    136 | 128062 |
| 16.5 <> 17.0 |     68 |  62158 |
| 17.0 <> 17.5 |     89 |  29742 |
| 17.5 <> 18.0 |     60 |   8808 |
| 18.0 <> 18.5 |    225 | 132725 |
| 18.5 <> 19.0 |     69 |  55020 |
| 19.0 <> 19.5 |     36 |   4204 |
| 19.5 <> 20.0 |     82 |  40969 |
| 20.0 <> 20.5 |     18 |  12999 |
| 20.5 <> 21.0 |     32 |  24538 |
| 21.0 <> 21.5 |     48 |   4837 |
| 21.5 <> 22.0 |     45 |  12068 |
| 22.0 <> 22.5 |     15 |   2083 |
| 22.5 <> 23.0 |     16 |   2498 |
| 23.0 <> 23.5 |      7 |    698 |
| 23.5 <> 24.0 |     10 |    717 |
| 24.0 <> 24.5 |      4 |    272 |
| 24.5 <> 25.0 |      0 |      0 |
| 25.0 <> 25.5 |      3 |    212 |
| 25.5 <> 26.0 |     11 |   2069 |
| 26.0 <> 26.5 |      5 |    340 |
==================================
