
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |     19 |   4093 |
|  0.5 <>  1.0 |     13 |   1514 |
|  1.0 <>  1.5 |      1 |     56 |
|  1.5 <>  2.0 |      0 |      0 |
|  2.0 <>  2.5 |      2 |    156 |
|  2.5 <>  3.0 |      3 |    204 |
|  3.0 <>  3.5 |      2 |    136 |
|  3.5 <>  4.0 |      0 |      0 |
|  4.0 <>  4.5 |      0 |      0 |
|  4.5 <>  5.0 |      2 |    124 |
|  5.0 <>  5.5 |      3 |    180 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      0 |      0 |
|  7.5 <>  8.0 |      0 |      0 |
|  8.0 <>  8.5 |      5 |    607 |
|  8.5 <>  9.0 |      8 |   2447 |
|  9.0 <>  9.5 |     10 |   1586 |
|  9.5 <> 10.0 |      0 |      0 |
| 10.0 <> 10.5 |      6 |   1509 |
| 10.5 <> 11.0 |     76 |  47954 |
| 11.0 <> 11.5 |    193 | 107298 |
| 11.5 <> 12.0 |    133 |  81327 |
| 12.0 <> 12.5 |    234 | 158835 |
| 12.5 <> 13.0 |     87 |  40520 |
| 13.0 <> 13.5 |     95 |  50918 |
| 13.5 <> 14.0 |     41 |  16850 |
| 14.0 <> 14.5 |     72 |  58668 |
| 14.5 <> 15.0 |    150 |  58797 |
| 15.0 <> 15.5 |    258 | 159522 |
| 15.5 <> 16.0 |    213 | 166733 |
| 16.0 <> 16.5 |    134 | 104991 |
| 16.5 <> 17.0 |     11 |   6680 |
| 17.0 <> 17.5 |    148 |  73554 |
| 17.5 <> 18.0 |     68 |  24005 |
| 18.0 <> 18.5 |     83 |  37198 |
| 18.5 <> 19.0 |    183 | 112399 |
| 19.0 <> 19.5 |     56 |  41816 |
| 19.5 <> 20.0 |     16 |   1397 |
| 20.0 <> 20.5 |     47 |  15215 |
| 20.5 <> 21.0 |     59 |  30898 |
| 21.0 <> 21.5 |     67 |  16330 |
| 21.5 <> 22.0 |     37 |  25394 |
| 22.0 <> 22.5 |     36 |  10353 |
| 22.5 <> 23.0 |      9 |   2851 |
| 23.0 <> 23.5 |     36 |   4167 |
| 23.5 <> 24.0 |     11 |   1687 |
| 24.0 <> 24.5 |      2 |    173 |
| 24.5 <> 25.0 |      3 |    241 |
| 25.0 <> 25.5 |     17 |   1156 |
| 25.5 <> 26.0 |      0 |      0 |
| 26.0 <> 26.5 |      0 |      0 |
| 26.5 <> 27.0 |      4 |    987 |
| 27.0 <> 27.5 |      4 |    863 |
| 27.5 <> 28.0 |     14 |    980 |
==================================
