
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      2 |   673 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |      3 |   168 |
|  1.5 <>  2.0 |      8 |   971 |
|  2.0 <>  2.5 |      3 |   212 |
|  2.5 <>  3.0 |      2 |   400 |
|  3.0 <>  3.5 |      2 |   112 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      2 |   136 |
|  4.5 <>  5.0 |      0 |     0 |
|  5.0 <>  5.5 |      0 |     0 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      0 |     0 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      1 |   319 |
|  9.0 <>  9.5 |      2 |   387 |
|  9.5 <> 10.0 |      2 |   388 |
| 10.0 <> 10.5 |      1 |    76 |
| 10.5 <> 11.0 |      2 |   566 |
| 11.0 <> 11.5 |     21 |  1476 |
| 11.5 <> 12.0 |     31 |  5379 |
| 12.0 <> 12.5 |     10 |  1653 |
| 12.5 <> 13.0 |     11 |  2987 |
| 13.0 <> 13.5 |      5 |   808 |
| 13.5 <> 14.0 |     19 |  2589 |
| 14.0 <> 14.5 |      7 |   922 |
| 14.5 <> 15.0 |     43 |  3255 |
| 15.0 <> 15.5 |     29 |  3676 |
| 15.5 <> 16.0 |     32 |  2208 |
| 16.0 <> 16.5 |     32 |  4657 |
| 16.5 <> 17.0 |     23 |  2033 |
| 17.0 <> 17.5 |     12 |  2172 |
| 17.5 <> 18.0 |     10 |   704 |
| 18.0 <> 18.5 |      9 |  2268 |
| 18.5 <> 19.0 |      2 |   136 |
| 19.0 <> 19.5 |      0 |     0 |
| 19.5 <> 20.0 |      6 |   408 |
| 20.0 <> 20.5 |      4 |   272 |
| 20.5 <> 21.0 |      2 |  1055 |
| 21.0 <> 21.5 |      0 |     0 |
| 21.5 <> 22.0 |      1 |    68 |
| 22.0 <> 22.5 |     12 |  1323 |
| 22.5 <> 23.0 |     21 |  1465 |
| 23.0 <> 23.5 |     39 |  6724 |
| 23.5 <> 24.0 |     30 |  4169 |
| 24.0 <> 24.5 |      2 |   847 |
| 24.5 <> 25.0 |      0 |     0 |
| 25.0 <> 25.5 |      2 |   136 |
| 25.5 <> 26.0 |      0 |     0 |
| 26.0 <> 26.5 |      0 |     0 |
| 26.5 <> 27.0 |      0 |     0 |
| 27.0 <> 27.5 |     16 |  1088 |
| 27.5 <> 28.0 |      0 |     0 |
| 28.0 <> 28.5 |      4 |   726 |
| 28.5 <> 29.0 |     12 |   846 |
| 29.0 <> 29.5 |     19 |  1773 |
| 29.5 <> 30.0 |     77 | 16898 |
| 30.0 <> 30.5 |     27 |  3407 |
| 30.5 <> 31.0 |     24 |  3738 |
| 31.0 <> 31.5 |     19 |  1475 |
| 31.5 <> 32.0 |     32 |  3968 |
| 32.0 <> 32.5 |     25 |  2652 |
| 32.5 <> 33.0 |     54 |  7046 |
| 33.0 <> 33.5 |     32 |  3587 |
| 33.5 <> 34.0 |     15 |  1977 |
| 34.0 <> 34.5 |     19 |  2239 |
| 34.5 <> 35.0 |     21 |  1428 |
| 35.0 <> 35.5 |     19 |  1779 |
| 35.5 <> 36.0 |     45 |  7631 |
| 36.0 <> 36.5 |     45 |  9142 |
| 36.5 <> 37.0 |     34 |  2820 |
| 37.0 <> 37.5 |     36 |  7070 |
| 37.5 <> 38.0 |     39 |  4970 |
| 38.0 <> 38.5 |     31 |  3521 |
| 38.5 <> 39.0 |     25 |  2164 |
| 39.0 <> 39.5 |     33 |  3655 |
| 39.5 <> 40.0 |     31 |  2132 |
| 40.0 <> 40.5 |     31 |  2164 |
| 40.5 <> 41.0 |     38 |  6938 |
| 41.0 <> 41.5 |     35 |  4710 |
| 41.5 <> 42.0 |     11 |   748 |
| 42.0 <> 42.5 |     30 |  2491 |
| 42.5 <> 43.0 |     21 |  2543 |
| 43.0 <> 43.5 |     26 |  3744 |
| 43.5 <> 44.0 |     14 |  1506 |
| 44.0 <> 44.5 |     37 |  5054 |
| 44.5 <> 45.0 |     49 |  8441 |
| 45.0 <> 45.5 |     36 |  4621 |
| 45.5 <> 46.0 |     34 |  2832 |
| 46.0 <> 46.5 |     21 |  1934 |
| 46.5 <> 47.0 |     32 |  4339 |
| 47.0 <> 47.5 |     23 |  2821 |
| 47.5 <> 48.0 |     30 |  2086 |
| 48.0 <> 48.5 |     28 |  3127 |
| 48.5 <> 49.0 |     21 |  1627 |
| 49.0 <> 49.5 |      9 |  1408 |
| 49.5 <> 50.0 |      9 |  1227 |
| 50.0 <> 50.5 |     15 |  1903 |
| 50.5 <> 51.0 |     14 |  1630 |
| 51.0 <> 51.5 |      5 |  1152 |
| 51.5 <> 52.0 |     10 |  1233 |
| 52.0 <> 52.5 |      5 |   563 |
| 52.5 <> 53.0 |     11 |  1405 |
| 53.0 <> 53.5 |     11 |  1805 |
| 53.5 <> 54.0 |      7 |   513 |
| 54.0 <> 54.5 |      0 |     0 |
| 54.5 <> 55.0 |      2 |   136 |
| 55.0 <> 55.5 |      1 |    68 |
| 55.5 <> 56.0 |      3 |   180 |
| 56.0 <> 56.5 |      2 |   154 |
| 56.5 <> 57.0 |     39 |  6012 |
| 57.0 <> 57.5 |     32 |  9357 |
| 57.5 <> 58.0 |      7 |  1838 |
| 58.0 <> 58.5 |      4 |   730 |
| 58.5 <> 59.0 |     12 |  1731 |
| 59.0 <> 59.5 |      2 |   136 |
| 59.5 <> 60.0 |     16 |  4715 |
| 60.0 <> 60.5 |     15 |  5075 |
| 60.5 <> 61.0 |     10 |  1612 |
| 61.0 <> 61.5 |      8 |   990 |
| 61.5 <> 62.0 |      4 |   272 |
| 62.0 <> 62.5 |     13 |  1751 |
| 62.5 <> 63.0 |     26 |  1768 |
| 63.0 <> 63.5 |     28 |  2662 |
| 63.5 <> 64.3 |     59 |  3976 |
=================================
