
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==106.204.32.66   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      3 |    172 |
|  0.5 <>  1.0 |      0 |      0 |
|  1.0 <>  1.5 |      3 |   1462 |
|  1.5 <>  2.0 |     10 |   7977 |
|  2.0 <>  2.5 |      1 |     76 |
|  2.5 <>  3.0 |      4 |    481 |
|  3.0 <>  3.5 |      0 |      0 |
|  3.5 <>  4.0 |      1 |     68 |
|  4.0 <>  4.5 |      0 |      0 |
|  4.5 <>  5.0 |      0 |      0 |
|  5.0 <>  5.5 |      0 |      0 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      0 |      0 |
|  7.5 <>  8.0 |      0 |      0 |
|  8.0 <>  8.5 |      0 |      0 |
|  8.5 <>  9.0 |      0 |      0 |
|  9.0 <>  9.5 |      4 |    959 |
|  9.5 <> 10.0 |      3 |   1554 |
| 10.0 <> 10.5 |      3 |    516 |
| 10.5 <> 11.0 |      0 |      0 |
| 11.0 <> 11.5 |     41 |  43167 |
| 11.5 <> 12.0 |    114 | 110963 |
| 12.0 <> 12.5 |     48 |  53752 |
| 12.5 <> 13.0 |    127 | 138635 |
| 13.0 <> 13.5 |     53 |  50905 |
| 13.5 <> 14.0 |     31 |  30614 |
| 14.0 <> 14.5 |     54 |  57586 |
| 14.5 <> 15.0 |     77 |  66936 |
| 15.0 <> 15.5 |    127 | 137244 |
| 15.5 <> 16.0 |     92 | 106463 |
| 16.0 <> 16.5 |     91 | 123430 |
| 16.5 <> 17.0 |     46 |  59403 |
| 17.0 <> 17.5 |     38 |  22099 |
| 17.5 <> 18.0 |     22 |   4153 |
| 18.0 <> 18.5 |    109 | 116343 |
| 18.5 <> 19.0 |     45 |  52840 |
| 19.0 <> 19.5 |     12 |   1726 |
| 19.5 <> 20.0 |     42 |  34845 |
| 20.0 <> 20.5 |      9 |  11794 |
| 20.5 <> 21.0 |     19 |  23654 |
| 21.0 <> 21.5 |     15 |   1585 |
| 21.5 <> 22.0 |     22 |   9645 |
| 22.0 <> 22.5 |      5 |    707 |
| 22.5 <> 23.0 |      8 |   1209 |
| 23.0 <> 23.5 |      4 |    457 |
| 23.5 <> 24.0 |      4 |    309 |
| 24.0 <> 24.5 |      2 |    136 |
| 24.5 <> 25.0 |      0 |      0 |
| 25.0 <> 25.5 |      0 |      0 |
| 25.5 <> 26.0 |      6 |   1030 |
| 26.0 <> 26.5 |      1 |     68 |
==================================
