
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.dst==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      4 |   713 |
|  0.5 <>  1.0 |      2 |   132 |
|  1.0 <>  1.5 |      1 |    68 |
|  1.5 <>  2.0 |      2 |  1432 |
|  2.0 <>  2.5 |      2 |   128 |
|  2.5 <>  3.0 |      4 |   433 |
|  3.0 <>  3.5 |      1 |    56 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      0 |     0 |
|  5.0 <>  5.5 |      1 |    68 |
|  5.5 <>  6.0 |      1 |    68 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      0 |     0 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      0 |     0 |
|  9.5 <> 10.0 |      2 |   144 |
| 10.0 <> 10.5 |      3 |  1546 |
| 10.5 <> 11.0 |      0 |     0 |
| 11.0 <> 11.5 |      5 |  3221 |
| 11.5 <> 12.0 |     27 | 30612 |
| 12.0 <> 12.5 |     30 | 29057 |
| 12.5 <> 13.0 |     32 | 29689 |
| 13.0 <> 13.5 |     25 | 29270 |
| 13.5 <> 14.0 |     28 | 31101 |
| 14.0 <> 14.5 |     25 | 30066 |
| 14.5 <> 15.0 |     25 | 20168 |
| 15.0 <> 15.5 |     18 | 16693 |
| 15.5 <> 16.0 |     45 | 30866 |
| 16.0 <> 16.5 |     30 | 28502 |
| 16.5 <> 17.0 |     38 | 30138 |
| 17.0 <> 17.5 |     25 | 30416 |
| 17.5 <> 18.0 |     31 | 29474 |
| 18.0 <> 18.5 |     35 | 20476 |
| 18.5 <> 19.0 |     30 | 28315 |
| 19.0 <> 19.5 |     12 |  7431 |
| 19.5 <> 20.0 |      1 |    68 |
| 20.0 <> 20.5 |     12 | 13257 |
| 20.5 <> 21.0 |     34 | 31028 |
| 21.0 <> 21.5 |     19 | 25219 |
| 21.5 <> 22.0 |     15 |  4128 |
| 22.0 <> 22.5 |     36 | 26030 |
| 22.5 <> 23.0 |     25 | 28367 |
| 23.0 <> 23.5 |     31 | 29919 |
| 23.5 <> 24.0 |     46 | 31468 |
| 24.0 <> 24.5 |     27 | 29869 |
| 24.5 <> 25.0 |     25 | 28911 |
| 25.0 <> 25.5 |     22 | 30236 |
| 25.5 <> 26.0 |     20 | 28720 |
| 26.0 <> 26.5 |     29 | 30598 |
| 26.5 <> 27.0 |     39 | 28702 |
| 27.0 <> 27.5 |     41 | 30379 |
| 27.5 <> 28.0 |     23 | 29061 |
| 28.0 <> 28.5 |     28 | 31257 |
| 28.5 <> 29.0 |     28 | 17695 |
| 29.0 <> 29.5 |     22 | 21195 |
| 29.5 <> 30.0 |     32 | 30288 |
| 30.0 <> 30.5 |     20 | 28386 |
| 30.5 <> 31.0 |     22 | 29742 |
| 31.0 <> 31.5 |     34 | 26879 |
| 31.5 <> 32.0 |     22 | 10619 |
| 32.0 <> 32.5 |     35 | 28406 |
| 32.5 <> 33.0 |     26 | 30092 |
| 33.0 <> 33.5 |     28 | 30118 |
| 33.5 <> 34.0 |     27 | 29849 |
| 34.0 <> 34.5 |     21 | 24798 |
| 34.5 <> 35.0 |     28 |  7217 |
| 35.0 <> 35.5 |     27 | 25699 |
| 35.5 <> 36.0 |     15 |  4169 |
| 36.0 <> 36.5 |      5 |   775 |
| 36.5 <> 37.0 |      0 |     0 |
| 37.0 <> 37.5 |      1 |   105 |
| 37.5 <> 38.0 |      7 |   503 |
| 38.0 <> 38.5 |      1 |    68 |
| 38.5 <> 39.0 |      1 |   470 |
| 39.0 <> 39.5 |     39 | 13008 |
| 39.5 <> 40.0 |     30 | 29829 |
| 40.0 <> 40.5 |     33 | 29520 |
| 40.5 <> 41.0 |     31 | 30157 |
| 41.0 <> 41.5 |     24 | 28811 |
| 41.5 <> 42.0 |     25 | 28370 |
| 42.0 <> 42.5 |      5 |  7180 |
| 42.5 <> 43.0 |      5 |  6516 |
| 43.0 <> 43.5 |     31 | 10316 |
| 43.5 <> 44.0 |     11 |  1704 |
| 44.0 <> 44.5 |      3 |   272 |
| 44.5 <> 45.0 |      9 |   938 |
| 45.0 <> 45.5 |      9 |  3692 |
| 45.5 <> 46.0 |      7 |   952 |
| 46.0 <> 46.5 |      1 |    68 |
| 46.5 <> 47.0 |      1 |   105 |
| 47.0 <> 47.5 |      1 |    68 |
| 47.5 <> 48.0 |      4 |   901 |
| 48.0 <> 48.8 |      0 |     0 |
=================================
