0,106.204.32.66,74.125.236.31,4798,0.000000000,3.3215,6,"'http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.546680,77.194892&acc=705&pff=1&feeds=qs,ns'::0.000000000, 'http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.546680,77.194892&acc=705&pff=1&feeds=qs,ns'::0.243785000, 'http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.546680,77.194892&acc=705&pff=1&feeds=qs,ns'::0.733748000, 'http://www.google.co.in/m/gne/suggest/v2?q=t&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.546680,77.194892&acc=705&pff=1&feeds=qs,ns'::1.713943000, 'http://www.google.co.in/m/gne/suggest/v2?q=ti&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.546680,77.194892&acc=705&pff=1&feeds=qs,ns'::2.774862000, 'http://www.google.co.in/m/gne/suggest/v2?q=tim&hl=en-GB&app=iss&appv=141338691&platform=android&gl=IN&sll=28.546680,77.194892&acc=705&pff=1&feeds=qs,ns'::3.149681000"
1,106.204.32.66,96.17.182.65,147054,1.778045000,8.2735,12,"'http://timesofindia.indiatimes.com/default_b2_style_v15.cms?version=1'::2.986937000, 'http://timesofindia.indiatimes.com/after_body_js.cms?version=11'::3.304072000, 'http://timesofindia.indiatimes.com/photo/18904648.cms'::4.482708000, 'http://timesofindia.indiatimes.com/photo/4748680.cms'::5.104922000, 'http://timesofindia.indiatimes.com/photo/5711192.cms'::5.357232000, 'http://timesofindia.indiatimes.com/configspace/ads/TOI_home_top.html'::6.583950000, 'http://timesofindia.indiatimes.com/tmoney.cms?msid=-2128958273'::7.019973000, 'http://timesofindia.indiatimes.com/photo/12502589.cms'::7.142012000, 'http://timesofindia.indiatimes.com/photo/4410559.cms'::7.291575000, 'http://timesofindia.indiatimes.com/configspace/xml/TOI-R2I-Thumbnail2.gif'::7.468221000, 'http://timesofindia.indiatimes.com/photo/18593018.cms'::7.587293000, 'http://timesofindia.indiatimes.com/photo/10857618.cms'::7.818016000"
2,106.204.32.66,96.17.182.65,62113,2.029023000,5.0404,4,"'http://timesofindia.indiatimes.com/'::2.683985000, 'http://timesofindia.indiatimes.com/default_b2_glblnavcss_v6.cms?version=1'::3.273380000, 'http://timesofindia.indiatimes.com/photo/18905019.cms'::4.506951000, 'http://timesofindia.indiatimes.com/photo/11964050.cms'::4.649313000"
3,106.204.32.66,96.17.182.65,8937,2.990612000,4.0690,3,"'http://timesofindia.indiatimes.com/timestrendstopcommoncssnewv.cms?version=1'::3.275476000, 'http://timesofindia.indiatimes.com/thumb/18907237.cms?width=77&height=50'::4.501781000, 'http://timesofindia.indiatimes.com/photo/17489305.cms'::4.645945000"
4,106.204.32.66,96.17.182.65,8177,2.991517000,4.0678,3,"'http://timesofindia.indiatimes.com/double_google_ads_call/msid-4719157,subid-0.cms'::3.277335000, 'http://timesofindia.indiatimes.com/photo/13820331.cms'::4.498062000, 'http://timesofindia.indiatimes.com/photo.cms?msid=1748421'::4.619979000"
5,106.204.32.66,96.17.182.65,9204,2.991864000,4.0676,3,"'http://timesofindia.indiatimes.com/before_body_js.cms?version=11'::3.276092000, 'http://timesofindia.indiatimes.com/thumb/18913290.cms?width=77&height=50'::4.499905000, 'http://timesofindia.indiatimes.com/photo/11350517.cms'::4.632626000"
6,106.204.32.66,96.17.182.65,11329,2.992154000,4.0669,2,"'http://timesofindia.indiatimes.com/double_google_ads/msid-4719157,subid-0.cms'::3.276664000, 'http://timesofindia.indiatimes.com/thumb/18922425.cms?width=238&height=160'::4.498916000"
7,106.204.32.66,96.17.182.65,11616,2.992426000,4.0668,3,"'http://timesofindia.indiatimes.com/tpoint_js_v12.cms?version=6'::3.277938000, 'http://timesofindia.indiatimes.com/photo/14649051.cms'::4.497653000, 'http://timesofindia.indiatimes.com/photo/4580293.cms'::4.619395000"
8,106.204.32.66,96.17.182.65,48047,3.198399000,3.8525,3,"'http://timesofindia.indiatimes.com/jquery_toi.cms'::3.290948000, 'http://timesofindia.indiatimes.com/photo/5580816.cms'::4.496369000, 'http://timesofindia.indiatimes.com/photo/18922245.cms'::4.603115000"
9,106.204.32.66,96.17.182.73,2455,3.257391000,2.3436,1,'http://static.rewards.indiatimes.com/js/lb.js'::3.323398000
