
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: ip.dst==106.204.32.66   |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      2 |    186 |
|  0.5 <>  1.0 |      4 |    910 |
|  1.0 <>  1.5 |      2 |    128 |
|  1.5 <>  2.0 |      1 |     56 |
|  2.0 <>  2.5 |      3 |   2097 |
|  2.5 <>  3.0 |      5 |    435 |
|  3.0 <>  3.5 |      8 |   1348 |
|  3.5 <>  4.0 |      4 |   1608 |
|  4.0 <>  4.5 |     12 |  15652 |
|  4.5 <>  5.0 |      2 |   2678 |
|  5.0 <>  5.5 |      3 |    192 |
|  5.5 <>  6.0 |      0 |      0 |
|  6.0 <>  6.5 |      0 |      0 |
|  6.5 <>  7.0 |      0 |      0 |
|  7.0 <>  7.5 |      0 |      0 |
|  7.5 <>  8.0 |      0 |      0 |
|  8.0 <>  8.5 |      7 |   1210 |
|  8.5 <>  9.0 |      5 |   1700 |
|  9.0 <>  9.5 |      6 |   2243 |
|  9.5 <> 10.0 |      0 |      0 |
| 10.0 <> 10.5 |      6 |   1551 |
| 10.5 <> 11.0 |      1 |    930 |
| 11.0 <> 11.5 |      0 |      0 |
| 11.5 <> 12.0 |      2 |    281 |
| 12.0 <> 12.5 |     48 |  54236 |
| 12.5 <> 13.0 |     99 |  92810 |
| 13.0 <> 13.5 |     31 |  26928 |
| 13.5 <> 14.0 |      2 |    152 |
| 14.0 <> 14.5 |      0 |      0 |
| 14.5 <> 15.0 |      0 |      0 |
| 15.0 <> 15.5 |      0 |      0 |
| 15.5 <> 16.0 |      0 |      0 |
| 16.0 <> 16.5 |      0 |      0 |
| 16.5 <> 17.0 |      1 |     76 |
| 17.0 <> 17.5 |      1 |     76 |
| 17.5 <> 18.0 |      0 |      0 |
| 18.0 <> 18.5 |      0 |      0 |
| 18.5 <> 19.0 |      0 |      0 |
| 19.0 <> 19.5 |     63 |   7772 |
| 19.5 <> 20.0 |     51 |  46460 |
| 20.0 <> 20.5 |     63 |  62947 |
| 20.5 <> 21.0 |     61 |  57454 |
| 21.0 <> 21.5 |     92 |  98279 |
| 21.5 <> 22.0 |     39 |  32237 |
| 22.0 <> 22.5 |     38 |  33176 |
| 22.5 <> 23.0 |     33 |  31588 |
| 23.0 <> 23.5 |     26 |  37336 |
| 23.5 <> 24.0 |     42 |  21554 |
| 24.0 <> 24.5 |     52 |  60696 |
| 24.5 <> 25.0 |    114 | 100635 |
| 25.0 <> 25.5 |     85 |  95390 |
| 25.5 <> 26.0 |     79 |  95735 |
| 26.0 <> 26.5 |     37 |  46782 |
| 26.5 <> 27.0 |     69 |  64355 |
| 27.0 <> 27.5 |     41 |  35049 |
| 27.5 <> 28.0 |     34 |  12406 |
| 28.0 <> 28.5 |     83 |  94486 |
| 28.5 <> 29.0 |     40 |  44308 |
| 29.0 <> 29.5 |      8 |   1057 |
| 29.5 <> 30.0 |     31 |  20552 |
| 30.0 <> 30.5 |     24 |  27988 |
| 30.5 <> 31.0 |     19 |  22882 |
| 31.0 <> 31.5 |     16 |   3740 |
| 31.5 <> 32.0 |     15 |   6621 |
| 32.0 <> 32.5 |     12 |   1218 |
| 32.5 <> 33.0 |      4 |    929 |
| 33.0 <> 33.5 |      5 |   1203 |
| 33.5 <> 34.0 |     14 |   3399 |
| 34.0 <> 34.5 |      3 |    681 |
| 34.5 <> 35.0 |      0 |      0 |
| 35.0 <> 35.5 |      2 |    173 |
| 35.5 <> 36.0 |      1 |    357 |
| 36.0 <> 36.5 |      3 |    204 |
| 36.5 <> 37.0 |      0 |      0 |
| 37.0 <> 37.5 |      0 |      0 |
| 37.5 <> 38.0 |     10 |   1353 |
| 38.0 <> 38.5 |     10 |   1162 |
| 38.5 <> 39.0 |      0 |      0 |
| 39.0 <> 39.5 |      0 |      0 |
| 39.5 <> 40.3 |      2 |    163 |
==================================
