
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      3 |   733 |
|  0.5 <>  1.0 |      1 |    56 |
|  1.0 <>  1.5 |      6 |  1632 |
|  1.5 <>  2.0 |     16 |  7101 |
|  2.0 <>  2.5 |      5 |  2059 |
|  2.5 <>  3.0 |      3 |   460 |
|  3.0 <>  3.5 |      6 |   545 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      3 |   204 |
|  4.5 <>  5.0 |      0 |     0 |
|  5.0 <>  5.5 |      0 |     0 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      0 |     0 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      1 |   319 |
|  9.0 <>  9.5 |      5 |  1282 |
|  9.5 <> 10.0 |      4 |  1186 |
| 10.0 <> 10.5 |      1 |    76 |
| 10.5 <> 11.0 |      3 |   642 |
| 11.0 <> 11.5 |     37 | 23084 |
| 11.5 <> 12.0 |     52 | 26650 |
| 12.0 <> 12.5 |     16 |  7533 |
| 12.5 <> 13.0 |     18 | 10509 |
| 13.0 <> 13.5 |     10 |  6273 |
| 13.5 <> 14.0 |     40 | 15874 |
| 14.0 <> 14.5 |     23 | 10488 |
| 14.5 <> 15.0 |     86 | 54884 |
| 15.0 <> 15.5 |     51 | 27467 |
| 15.5 <> 16.0 |     54 | 28183 |
| 16.0 <> 16.5 |     61 | 20626 |
| 16.5 <> 17.0 |     50 | 32029 |
| 17.0 <> 17.5 |     26 | 15863 |
| 17.5 <> 18.0 |     16 |  5366 |
| 18.0 <> 18.5 |     16 |  2776 |
| 18.5 <> 19.0 |      5 |  1087 |
| 19.0 <> 19.5 |      1 |    68 |
| 19.5 <> 20.0 |      6 |   408 |
| 20.0 <> 20.5 |     11 |   724 |
| 20.5 <> 21.0 |      2 |  1055 |
| 21.0 <> 21.5 |      0 |     0 |
| 21.5 <> 22.0 |      1 |    68 |
| 22.0 <> 22.5 |     21 | 10151 |
| 22.5 <> 23.0 |     44 | 30526 |
| 23.0 <> 23.5 |     70 | 27192 |
| 23.5 <> 24.0 |     60 | 33161 |
| 24.0 <> 24.5 |      4 |  2063 |
| 24.5 <> 25.0 |      0 |     0 |
| 25.0 <> 25.5 |      3 |   204 |
| 25.5 <> 26.0 |      0 |     0 |
| 26.0 <> 26.5 |      0 |     0 |
| 26.5 <> 27.0 |      0 |     0 |
| 27.0 <> 27.5 |     26 |  1768 |
| 27.5 <> 28.0 |      0 |     0 |
| 28.0 <> 28.5 |      6 |  1120 |
| 28.5 <> 29.0 |     24 | 14270 |
| 29.0 <> 29.5 |     38 | 23571 |
| 29.5 <> 30.0 |    115 | 32221 |
| 30.0 <> 30.5 |     61 | 34247 |
| 30.5 <> 31.0 |     50 | 31620 |
| 31.0 <> 31.5 |     45 | 32744 |
| 31.5 <> 32.0 |     58 | 33554 |
| 32.0 <> 32.5 |     54 | 32049 |
| 32.5 <> 33.0 |     94 | 25333 |
| 33.0 <> 33.5 |     60 | 29434 |
| 33.5 <> 34.0 |     29 | 17545 |
| 34.0 <> 34.5 |     37 | 21973 |
| 34.5 <> 35.0 |     43 | 31652 |
| 35.0 <> 35.5 |     40 | 21650 |
| 35.5 <> 36.0 |     75 | 17260 |
| 36.0 <> 36.5 |     72 | 32357 |
| 36.5 <> 37.0 |     59 | 33649 |
| 37.0 <> 37.5 |     71 | 36015 |
| 37.5 <> 38.0 |     78 | 34833 |
| 38.0 <> 38.5 |     63 | 33763 |
| 38.5 <> 39.0 |     50 | 31863 |
| 39.0 <> 39.5 |     61 | 34381 |
| 39.5 <> 40.0 |     53 | 31237 |
| 40.0 <> 40.5 |     58 | 31788 |
| 40.5 <> 41.0 |     82 | 38000 |
| 41.0 <> 41.5 |     74 | 34003 |
| 41.5 <> 42.0 |     33 | 29604 |
| 42.0 <> 42.5 |     60 | 32619 |
| 42.5 <> 43.0 |     47 | 31892 |
| 43.0 <> 43.5 |     50 | 28575 |
| 43.5 <> 44.0 |     35 | 30744 |
