
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      1 |   113 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |      4 |   365 |
|  1.5 <>  2.0 |      3 |   565 |
|  2.0 <>  2.5 |      0 |     0 |
|  2.5 <>  3.0 |      6 |   842 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      3 |   353 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      3 |   733 |
|  5.0 <>  5.5 |      1 |    56 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      8 |  1761 |
|  7.0 <>  7.5 |      3 |   255 |
|  7.5 <>  8.0 |      3 |   460 |
|  8.0 <>  8.5 |      6 |   545 |
|  8.5 <>  9.0 |      2 |   134 |
|  9.0 <>  9.5 |      5 |   665 |
|  9.5 <> 10.0 |      1 |    68 |
| 10.0 <> 10.5 |      3 |  1135 |
| 10.5 <> 11.0 |      3 |   895 |
| 11.0 <> 11.5 |      5 |  1278 |
| 11.5 <> 12.0 |      2 |   281 |
| 12.0 <> 12.5 |      5 |  1964 |
| 12.5 <> 13.0 |      3 |   905 |
| 13.0 <> 13.5 |      0 |     0 |
| 13.5 <> 14.0 |      2 |  1504 |
| 14.0 <> 14.5 |      6 |  1808 |
| 14.5 <> 15.0 |      0 |     0 |
| 15.0 <> 15.5 |      4 |  1656 |
| 15.5 <> 16.0 |      2 |  1504 |
| 16.0 <> 16.5 |      2 |  1504 |
| 16.5 <> 17.0 |      0 |     0 |
| 17.0 <> 17.5 |      6 |  1808 |
| 17.5 <> 18.0 |      2 |  1504 |
| 18.0 <> 18.5 |      2 |   152 |
| 18.5 <> 19.0 |     78 | 34602 |
| 19.0 <> 19.5 |     25 | 16607 |
| 19.5 <> 20.0 |      3 |  1099 |
| 20.0 <> 20.5 |      0 |     0 |
| 20.5 <> 21.0 |     31 | 17403 |
| 21.0 <> 21.5 |     64 | 40659 |
| 21.5 <> 22.0 |     42 | 13695 |
| 22.0 <> 22.5 |     40 | 26849 |
| 22.5 <> 23.0 |     35 | 18476 |
| 23.0 <> 23.5 |     61 | 32725 |
| 23.5 <> 24.0 |     20 |  5004 |
| 24.0 <> 24.5 |      0 |     0 |
| 24.5 <> 25.0 |      2 |  1511 |
| 25.0 <> 25.5 |      8 |   544 |
| 25.5 <> 26.0 |      1 |    68 |
| 26.0 <> 26.5 |      2 |   577 |
| 26.5 <> 27.0 |      3 |   204 |
| 27.0 <> 27.5 |      3 |   204 |
| 27.5 <> 28.0 |      3 |  1138 |
| 28.0 <> 28.5 |      3 |   204 |
| 28.5 <> 29.0 |     34 | 16356 |
| 29.0 <> 29.5 |     40 |  4620 |
| 29.5 <> 30.0 |     36 | 10223 |
| 30.0 <> 30.5 |     68 | 24506 |
| 30.5 <> 31.0 |     17 |  8532 |
| 31.0 <> 31.5 |      5 |  3076 |
| 31.5 <> 32.0 |     11 |  3735 |
| 32.0 <> 32.5 |     54 | 30831 |
| 32.5 <> 33.0 |     28 | 11740 |
| 33.0 <> 33.5 |     10 |  7520 |
| 33.5 <> 34.0 |     32 | 25432 |
| 34.0 <> 34.5 |     23 | 15824 |
| 34.5 <> 35.0 |     35 | 24879 |
| 35.0 <> 35.5 |     37 | 17325 |
| 35.5 <> 36.0 |      1 |    76 |
| 36.0 <> 36.5 |      0 |     0 |
| 36.5 <> 37.0 |      1 |    68 |
| 37.0 <> 37.5 |     22 |  4152 |
| 37.5 <> 38.0 |     23 | 11024 |
| 38.0 <> 38.5 |     19 |  7524 |
| 38.5 <> 39.0 |     34 | 10039 |
| 39.0 <> 39.5 |     38 | 20058 |
| 39.5 <> 40.0 |     51 | 21887 |
| 40.0 <> 40.5 |     52 | 29026 |
| 40.5 <> 41.0 |     66 | 48908 |
| 41.0 <> 41.5 |     13 | 10880 |
| 41.5 <> 42.0 |     20 |  3513 |
| 42.0 <> 42.5 |     51 | 20219 |
| 42.5 <> 43.0 |     62 | 21016 |
| 43.0 <> 43.5 |     72 | 36048 |
| 43.5 <> 44.0 |     43 | 29948 |
| 44.0 <> 44.5 |     47 | 23946 |
| 44.5 <> 45.0 |     35 | 18356 |
| 45.0 <> 45.5 |      3 |   204 |
| 45.5 <> 46.0 |     15 |  4942 |
| 46.0 <> 46.5 |     17 |  4731 |
| 46.5 <> 47.0 |      1 |    76 |
| 47.0 <> 47.5 |      6 |   432 |
| 47.5 <> 48.0 |      1 |    76 |
| 48.0 <> 48.5 |      4 |  1315 |
| 48.5 <> 49.0 |      3 |  1428 |
| 49.0 <> 49.5 |      2 |   136 |
| 49.5 <> 50.0 |      0 |     0 |
| 50.0 <> 50.5 |      5 |  2662 |
| 50.5 <> 51.0 |      1 |   492 |
| 51.0 <> 51.5 |      6 |   981 |
| 51.5 <> 52.0 |      0 |     0 |
| 52.0 <> 52.5 |      3 |  1267 |
| 52.5 <> 53.0 |      4 |   783 |
| 53.0 <> 53.5 |      6 |  2003 |
| 53.5 <> 54.0 |      3 |  1017 |
| 54.0 <> 54.5 |      6 |  2860 |
| 54.5 <> 55.0 |      0 |     0 |
| 55.0 <> 55.5 |     24 | 10561 |
| 55.5 <> 56.0 |      8 |  2193 |
| 56.0 <> 56.5 |      4 |  1085 |
| 56.5 <> 57.0 |     72 | 34376 |
| 57.0 <> 57.5 |     37 | 19499 |
| 57.5 <> 58.0 |      0 |     0 |
| 58.0 <> 58.5 |      2 |   156 |
| 58.5 <> 59.0 |      3 |   232 |
| 59.0 <> 59.5 |     11 |  2128 |
| 59.5 <> 60.0 |      7 |  2345 |
| 60.0 <> 60.5 |      4 |  1660 |
| 60.5 <> 61.0 |     54 | 10047 |
| 61.0 <> 61.5 |     36 | 12252 |
| 61.5 <> 62.0 |     26 | 15682 |
| 62.0 <> 62.5 |     44 | 20254 |
| 62.5 <> 63.0 |     55 | 20340 |
| 63.0 <> 63.5 |     55 | 31030 |
| 63.5 <> 64.0 |     30 | 16938 |
| 64.0 <> 64.5 |     45 | 33358 |
| 64.5 <> 65.0 |     68 | 35430 |
| 65.0 <> 65.5 |     56 | 17442 |
| 65.5 <> 66.0 |     50 | 13111 |
| 66.0 <> 66.5 |     71 | 24507 |
| 66.5 <> 67.0 |    141 | 98502 |
| 67.0 <> 67.5 |     16 |  6484 |
| 67.5 <> 68.0 |     10 |  1277 |
| 68.0 <> 68.5 |      3 |  1584 |
| 68.5 <> 69.0 |      2 |   136 |
| 69.0 <> 69.5 |      1 |   616 |
| 69.5 <> 70.0 |     20 |  1360 |
| 70.0 <> 70.5 |      8 |  1924 |
| 70.5 <> 71.0 |     93 | 25804 |
| 71.0 <> 71.5 |     85 | 42846 |
| 71.5 <> 72.0 |     32 | 19990 |
| 72.0 <> 72.5 |     37 | 28231 |
