
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.204.32.66  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      3 |   602 |
|  0.5 <>  1.0 |      4 |   289 |
|  1.0 <>  1.5 |      2 |   673 |
|  1.5 <>  2.0 |      0 |     0 |
|  2.0 <>  2.5 |      5 |   347 |
|  2.5 <>  3.0 |      8 |  1417 |
|  3.0 <>  3.5 |      7 |   469 |
|  3.5 <>  4.0 |      5 |   690 |
|  4.0 <>  4.5 |     12 |   696 |
|  4.5 <>  5.0 |      2 |   112 |
|  5.0 <>  5.5 |      5 |   316 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      3 |   180 |
|  7.5 <>  8.0 |      1 |    78 |
|  8.0 <>  8.5 |      8 |  1031 |
|  8.5 <>  9.0 |      7 |  1333 |
|  9.0 <>  9.5 |      4 |   527 |
|  9.5 <> 10.0 |      1 |   324 |
| 10.0 <> 10.5 |      6 |   984 |
| 10.5 <> 11.0 |      1 |    68 |
| 11.0 <> 11.5 |      0 |     0 |
| 11.5 <> 12.0 |      4 |  1108 |
| 12.0 <> 12.5 |     61 | 10174 |
| 12.5 <> 13.0 |    101 | 11992 |
| 13.0 <> 13.5 |     36 |  4806 |
| 13.5 <> 14.0 |      8 |  4453 |
| 14.0 <> 14.5 |      1 |   943 |
| 14.5 <> 15.0 |      4 |  1691 |
| 15.0 <> 15.5 |      0 |     0 |
| 15.5 <> 16.0 |      2 |  1011 |
| 16.0 <> 16.5 |      2 |  1555 |
| 16.5 <> 17.0 |     27 |  1856 |
| 17.0 <> 17.5 |      8 |   556 |
| 17.5 <> 18.0 |      9 |  1487 |
| 18.0 <> 18.5 |      6 |   408 |
| 18.5 <> 19.0 |      7 |  1224 |
| 19.0 <> 19.5 |     30 |  2728 |
| 19.5 <> 20.0 |     59 | 10386 |
| 20.0 <> 20.5 |     54 |  6836 |
| 20.5 <> 21.0 |     92 | 23723 |
| 21.0 <> 21.5 |     66 |  6051 |
| 21.5 <> 22.0 |     47 |  8572 |
| 22.0 <> 22.5 |     53 |  9613 |
| 22.5 <> 23.0 |     34 |  3017 |
| 23.0 <> 23.5 |     35 |  2380 |
| 23.5 <> 24.0 |     51 |  9625 |
| 24.0 <> 24.5 |     74 | 14772 |
| 24.5 <> 25.0 |    114 | 18319 |
| 25.0 <> 25.5 |     88 | 13810 |
| 25.5 <> 26.0 |     55 |  8004 |
| 26.0 <> 26.5 |     30 |  3668 |
| 26.5 <> 27.0 |     86 |  8331 |
| 27.0 <> 27.5 |     49 |  7027 |
| 27.5 <> 28.0 |     43 |  7798 |
| 28.0 <> 28.5 |     80 |  8848 |
| 28.5 <> 29.0 |     36 |  3659 |
| 29.0 <> 29.5 |     18 |  1333 |
| 29.5 <> 30.0 |     38 |  6358 |
| 30.0 <> 30.5 |     22 |  2464 |
| 30.5 <> 31.0 |     17 |  1156 |
| 31.0 <> 31.5 |     35 |  3820 |
| 31.5 <> 32.0 |     13 |  1335 |
| 32.0 <> 32.5 |     20 |  2792 |
| 32.5 <> 33.0 |      2 |   136 |
| 33.0 <> 33.5 |     10 |  1467 |
| 33.5 <> 34.0 |     15 |  1426 |
| 34.0 <> 34.5 |      3 |   727 |
| 34.5 <> 35.0 |      0 |     0 |
| 35.0 <> 35.5 |      4 |   309 |
| 35.5 <> 36.0 |      1 |    68 |
| 36.0 <> 36.5 |      1 |    68 |
| 36.5 <> 37.0 |      0 |     0 |
| 37.0 <> 37.5 |      2 |   144 |
| 37.5 <> 38.0 |     14 |  3059 |
| 38.0 <> 38.5 |     11 |   712 |
| 38.5 <> 39.0 |      0 |     0 |
| 39.0 <> 39.5 |      0 |     0 |
| 39.5 <> 40.3 |      2 |   136 |
=================================
