
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.204.32.66  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      1 |   113 |
|  0.5 <>  1.0 |      0 |     0 |
|  1.0 <>  1.5 |      2 |   144 |
|  1.5 <>  2.0 |      2 |   505 |
|  2.0 <>  2.5 |      0 |     0 |
|  2.5 <>  3.0 |      3 |   189 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      1 |    76 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      2 |   673 |
|  5.0 <>  5.5 |      0 |     0 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      5 |   299 |
|  7.0 <>  7.5 |      1 |    76 |
|  7.5 <>  8.0 |      2 |   400 |
|  8.0 <>  8.5 |      3 |   168 |
|  8.5 <>  9.0 |      1 |    78 |
|  9.0 <>  9.5 |      3 |   463 |
|  9.5 <> 10.0 |      0 |     0 |
| 10.0 <> 10.5 |      2 |   388 |
| 10.5 <> 11.0 |      1 |    80 |
| 11.0 <> 11.5 |      3 |   478 |
| 11.5 <> 12.0 |      1 |    76 |
| 12.0 <> 12.5 |      3 |  1131 |
| 12.5 <> 13.0 |      1 |    80 |
| 13.0 <> 13.5 |      0 |     0 |
| 13.5 <> 14.0 |      1 |    68 |
| 14.0 <> 14.5 |      5 |   372 |
| 14.5 <> 15.0 |      0 |     0 |
| 15.0 <> 15.5 |      3 |   220 |
| 15.5 <> 16.0 |      1 |    68 |
| 16.0 <> 16.5 |      1 |    68 |
| 16.5 <> 17.0 |      0 |     0 |
| 17.0 <> 17.5 |      5 |   372 |
| 17.5 <> 18.0 |      1 |    68 |
| 18.0 <> 18.5 |      2 |   152 |
| 18.5 <> 19.0 |     41 |  8686 |
| 19.0 <> 19.5 |     11 |   748 |
| 19.5 <> 20.0 |      1 |    68 |
| 20.0 <> 20.5 |      0 |     0 |
| 20.5 <> 21.0 |     19 |  4167 |
| 21.0 <> 21.5 |     33 |  4420 |
| 21.5 <> 22.0 |     22 |  2830 |
| 22.0 <> 22.5 |     17 |  1192 |
| 22.5 <> 23.0 |     18 |  2552 |
| 23.0 <> 23.5 |     32 |  2904 |
| 23.5 <> 24.0 |     14 |  2784 |
| 24.0 <> 24.5 |      0 |     0 |
| 24.5 <> 25.0 |      2 |  1511 |
| 25.0 <> 25.5 |      8 |   544 |
| 25.5 <> 26.0 |      1 |    68 |
| 26.0 <> 26.5 |      2 |   577 |
| 26.5 <> 27.0 |      3 |   204 |
| 27.0 <> 27.5 |      3 |   204 |
| 27.5 <> 28.0 |      3 |  1138 |
| 28.0 <> 28.5 |      3 |   204 |
| 28.5 <> 29.0 |     13 |   884 |
| 29.0 <> 29.5 |     11 |   772 |
| 29.5 <> 30.0 |     29 |  2867 |
| 30.0 <> 30.5 |     43 | 17157 |
| 30.5 <> 31.0 |      9 |  2739 |
| 31.0 <> 31.5 |      2 |   136 |
| 31.5 <> 32.0 |      6 |   635 |
| 32.0 <> 32.5 |     24 |  1656 |
| 32.5 <> 33.0 |     13 |   884 |
| 33.0 <> 33.5 |      5 |   340 |
| 33.5 <> 34.0 |     14 |  2320 |
| 34.0 <> 34.5 |      9 |   612 |
| 34.5 <> 35.0 |     18 |  1224 |
| 35.0 <> 35.5 |     23 |  4732 |
| 35.5 <> 36.0 |      1 |    76 |
| 36.0 <> 36.5 |      0 |     0 |
| 36.5 <> 37.0 |      1 |    68 |
| 37.0 <> 37.5 |     11 |   951 |
| 37.5 <> 38.0 |     11 |  1976 |
| 38.0 <> 38.5 |      9 |   620 |
| 38.5 <> 39.0 |     19 |  3060 |
| 39.0 <> 39.5 |     20 |  4749 |
| 39.5 <> 40.0 |     29 |  4173 |
| 40.0 <> 40.5 |     27 |  1856 |
| 40.5 <> 41.0 |     29 |  2620 |
| 41.0 <> 41.5 |      5 |   340 |
| 41.5 <> 42.0 |     16 |  2396 |
| 42.0 <> 42.5 |     38 |  8351 |
| 42.5 <> 43.0 |     39 | 12484 |
| 43.0 <> 43.5 |     35 |  3506 |
| 43.5 <> 44.0 |     24 |  4640 |
| 44.0 <> 44.5 |     25 |  4423 |
| 44.5 <> 45.0 |     18 |  1696 |
| 45.0 <> 45.5 |      2 |   136 |
| 45.5 <> 46.0 |      9 |  1425 |
| 46.0 <> 46.5 |     10 |  2101 |
| 46.5 <> 47.0 |      1 |    76 |
| 47.0 <> 47.5 |      6 |   432 |
| 47.5 <> 48.0 |      1 |    76 |
| 48.0 <> 48.5 |      2 |   136 |
| 48.5 <> 49.0 |      3 |  1428 |
| 49.0 <> 49.5 |      2 |   136 |
| 49.5 <> 50.0 |      0 |     0 |
| 50.0 <> 50.5 |      3 |   228 |
| 50.5 <> 51.0 |      1 |   492 |
| 51.0 <> 51.5 |      4 |   818 |
| 51.5 <> 52.0 |      0 |     0 |
| 52.0 <> 52.5 |      2 |   156 |
| 52.5 <> 53.0 |      3 |   688 |
| 53.0 <> 53.5 |      6 |  2003 |
| 53.5 <> 54.0 |      3 |  1017 |
| 54.0 <> 54.5 |      5 |  2780 |
| 54.5 <> 55.0 |      0 |     0 |
| 55.0 <> 55.5 |     12 |   876 |
| 55.5 <> 56.0 |      6 |  2049 |
| 56.0 <> 56.5 |      4 |  1085 |
| 56.5 <> 57.0 |     36 |  5785 |
| 57.0 <> 57.5 |     17 |  1156 |
| 57.5 <> 58.0 |      0 |     0 |
| 58.0 <> 58.5 |      1 |    80 |
| 58.5 <> 59.0 |      2 |   156 |
| 59.0 <> 59.5 |     10 |   692 |
| 59.5 <> 60.0 |      4 |   308 |
| 60.0 <> 60.5 |      2 |   148 |
| 60.5 <> 61.0 |     23 |  2503 |
| 61.0 <> 61.5 |     15 |  1152 |
| 61.5 <> 62.0 |     12 |   837 |
| 62.0 <> 62.5 |     16 |  1088 |
| 62.5 <> 63.0 |     23 |  1572 |
| 63.0 <> 63.5 |     29 |  7091 |
| 63.5 <> 64.0 |     13 |  1326 |
| 64.0 <> 64.5 |     19 |  2949 |
| 64.5 <> 65.0 |     36 |  4312 |
| 65.0 <> 65.5 |     32 |  5052 |
| 65.5 <> 66.0 |     32 |  6773 |
| 66.0 <> 66.5 |     38 |  5331 |
| 66.5 <> 67.0 |     65 |  6073 |
| 67.0 <> 67.5 |     11 |  1296 |
| 67.5 <> 68.0 |     10 |  1277 |
| 68.0 <> 68.5 |      2 |   148 |
| 68.5 <> 69.0 |      2 |   136 |
| 69.0 <> 69.5 |      1 |   616 |
| 69.5 <> 70.0 |     20 |  1360 |
| 70.0 <> 70.5 |      7 |   488 |
| 70.5 <> 71.0 |     38 |  3332 |
| 71.0 <> 71.5 |     40 |  5615 |
| 71.5 <> 72.0 |     15 |  1219 |
| 72.0 <> 72.5 |     17 |  1531 |
| 72.5 <> 73.0 |      2 |   728 |
