
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.205.93.239 |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      5 |   700 |
|  0.5 <>  1.0 |      2 |   697 |
|  1.0 <>  1.5 |      0 |     0 |
|  1.5 <>  2.0 |      3 |   212 |
|  2.0 <>  2.5 |      2 |   400 |
|  2.5 <>  3.0 |      3 |   168 |
|  3.0 <>  3.5 |      0 |     0 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      0 |     0 |
|  5.0 <>  5.5 |      1 |    56 |
|  5.5 <>  6.0 |      1 |    56 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      0 |     0 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      0 |     0 |
|  9.5 <> 10.0 |      3 |   463 |
| 10.0 <> 10.5 |      3 |   456 |
| 10.5 <> 11.0 |      0 |     0 |
| 11.0 <> 11.5 |      6 |   867 |
| 11.5 <> 12.0 |     38 |  5404 |
| 12.0 <> 12.5 |     32 |  3600 |
| 12.5 <> 13.0 |     32 |  3539 |
| 13.0 <> 13.5 |     24 |  1656 |
| 13.5 <> 14.0 |     24 |  2922 |
| 14.0 <> 14.5 |     28 |  3215 |
| 14.5 <> 15.0 |     30 |  3422 |
| 15.0 <> 15.5 |     38 |  3638 |
| 15.5 <> 16.0 |     53 | 13284 |
| 16.0 <> 16.5 |     23 |  2455 |
| 16.5 <> 17.0 |     27 |  2043 |
| 17.0 <> 17.5 |     29 |  3752 |
| 17.5 <> 18.0 |     35 |  3835 |
| 18.0 <> 18.5 |     46 |  6902 |
| 18.5 <> 19.0 |     33 |  4123 |
| 19.0 <> 19.5 |     20 |  1888 |
| 19.5 <> 20.0 |      0 |     0 |
| 20.0 <> 20.5 |     24 |  2091 |
| 20.5 <> 21.0 |     28 |  1904 |
| 21.0 <> 21.5 |     11 |   748 |
| 21.5 <> 22.0 |     29 |  3472 |
| 22.0 <> 22.5 |     57 | 11230 |
| 22.5 <> 23.0 |     38 |  5333 |
| 23.0 <> 23.5 |     28 |  5591 |
| 23.5 <> 24.0 |     45 |  6345 |
| 24.0 <> 24.5 |     19 |  1740 |
| 24.5 <> 25.0 |     27 |  2783 |
| 25.0 <> 25.5 |     15 |  1500 |
| 25.5 <> 26.0 |     22 |  1496 |
| 26.0 <> 26.5 |     29 |  2012 |
| 26.5 <> 27.0 |     53 |  5899 |
| 27.0 <> 27.5 |     36 |  2469 |
| 27.5 <> 28.0 |     18 |  1272 |
| 28.0 <> 28.5 |     23 |  6747 |
| 28.5 <> 29.0 |     28 |  1984 |
| 29.0 <> 29.5 |     26 |  3781 |
| 29.5 <> 30.0 |     31 |  2653 |
| 30.0 <> 30.5 |     14 |  1859 |
| 30.5 <> 31.0 |     15 |  1566 |
| 31.0 <> 31.5 |     36 |  4291 |
| 31.5 <> 32.0 |     38 |  5933 |
| 32.0 <> 32.5 |     40 |  5670 |
| 32.5 <> 33.0 |     26 |  2328 |
| 33.0 <> 33.5 |     24 |  2115 |
| 33.5 <> 34.0 |     25 |  2221 |
| 34.0 <> 34.5 |     20 |  1367 |
| 34.5 <> 35.0 |     35 |  4477 |
| 35.0 <> 35.5 |     29 |  4770 |
| 35.5 <> 36.0 |     12 |  1411 |
| 36.0 <> 36.5 |      2 |   136 |
| 36.5 <> 37.0 |      1 |   105 |
| 37.0 <> 37.5 |      1 |    68 |
| 37.5 <> 38.0 |     15 |   996 |
| 38.0 <> 38.5 |      1 |    68 |
| 38.5 <> 39.0 |      3 |   235 |
| 39.0 <> 39.5 |     87 | 18632 |
| 39.5 <> 40.0 |     26 |  3069 |
| 40.0 <> 40.5 |     25 |  1712 |
| 40.5 <> 41.0 |     25 |  1700 |
| 41.0 <> 41.5 |     23 |  1564 |
| 41.5 <> 42.0 |     22 |  1580 |
| 42.0 <> 42.5 |      5 |   340 |
| 42.5 <> 43.0 |     26 |  2226 |
| 43.0 <> 43.5 |     37 |  3407 |
| 43.5 <> 44.0 |      8 |  1220 |
| 44.0 <> 44.5 |      8 |  1311 |
| 44.5 <> 45.0 |     10 |  1233 |
| 45.0 <> 45.5 |     14 |  1851 |
| 45.5 <> 46.0 |      4 |   272 |
| 46.0 <> 46.5 |      2 |   173 |
| 46.5 <> 47.0 |      1 |    68 |
| 47.0 <> 47.5 |      4 |   280 |
| 47.5 <> 48.0 |      4 |  1030 |
| 48.0 <> 48.8 |      4 |   272 |
=================================
