
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: Frames and bytes       |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |      9 |  1413 |
|  0.5 <>  1.0 |      4 |   829 |
|  1.0 <>  1.5 |      1 |    68 |
|  1.5 <>  2.0 |      5 |  1644 |
|  2.0 <>  2.5 |      4 |   528 |
|  2.5 <>  3.0 |      7 |   601 |
|  3.0 <>  3.5 |      1 |    56 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      0 |     0 |
|  5.0 <>  5.5 |      2 |   124 |
|  5.5 <>  6.0 |      2 |   124 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      0 |     0 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      0 |     0 |
|  8.5 <>  9.0 |      0 |     0 |
|  9.0 <>  9.5 |      0 |     0 |
|  9.5 <> 10.0 |      5 |   607 |
| 10.0 <> 10.5 |      6 |  2002 |
| 10.5 <> 11.0 |      0 |     0 |
| 11.0 <> 11.5 |     11 |  4088 |
| 11.5 <> 12.0 |     65 | 36016 |
| 12.0 <> 12.5 |     62 | 32657 |
| 12.5 <> 13.0 |     64 | 33228 |
| 13.0 <> 13.5 |     49 | 30926 |
| 13.5 <> 14.0 |     52 | 34023 |
| 14.0 <> 14.5 |     53 | 33281 |
| 14.5 <> 15.0 |     55 | 23590 |
| 15.0 <> 15.5 |     56 | 20331 |
| 15.5 <> 16.0 |     98 | 44150 |
| 16.0 <> 16.5 |     53 | 30957 |
| 16.5 <> 17.0 |     65 | 32181 |
| 17.0 <> 17.5 |     54 | 34168 |
| 17.5 <> 18.0 |     66 | 33309 |
| 18.0 <> 18.5 |     81 | 27378 |
| 18.5 <> 19.0 |     63 | 32438 |
| 19.0 <> 19.5 |     32 |  9319 |
| 19.5 <> 20.0 |      1 |    68 |
| 20.0 <> 20.5 |     36 | 15348 |
| 20.5 <> 21.0 |     62 | 32932 |
| 21.0 <> 21.5 |     30 | 25967 |
| 21.5 <> 22.0 |     44 |  7600 |
| 22.0 <> 22.5 |     93 | 37260 |
| 22.5 <> 23.0 |     63 | 33700 |
| 23.0 <> 23.5 |     59 | 35510 |
| 23.5 <> 24.0 |     91 | 37813 |
| 24.0 <> 24.5 |     46 | 31609 |
| 24.5 <> 25.0 |     52 | 31694 |
| 25.0 <> 25.5 |     37 | 31736 |
| 25.5 <> 26.0 |     42 | 30216 |
| 26.0 <> 26.5 |     58 | 32610 |
| 26.5 <> 27.0 |     92 | 34601 |
| 27.0 <> 27.5 |     77 | 32848 |
| 27.5 <> 28.0 |     41 | 30333 |
| 28.0 <> 28.5 |     51 | 38004 |
| 28.5 <> 29.0 |     56 | 19679 |
| 29.0 <> 29.5 |     48 | 24976 |
| 29.5 <> 30.0 |     63 | 32941 |
| 30.0 <> 30.5 |     34 | 30245 |
| 30.5 <> 31.0 |     37 | 31308 |
| 31.0 <> 31.5 |     70 | 31170 |
| 31.5 <> 32.0 |     60 | 16552 |
| 32.0 <> 32.5 |     75 | 34076 |
| 32.5 <> 33.0 |     52 | 32420 |
| 33.0 <> 33.5 |     52 | 32233 |
| 33.5 <> 34.0 |     52 | 32070 |
| 34.0 <> 34.5 |     41 | 26165 |
| 34.5 <> 35.0 |     63 | 11694 |
| 35.0 <> 35.5 |     56 | 30469 |
| 35.5 <> 36.0 |     27 |  5580 |
| 36.0 <> 36.5 |      7 |   911 |
| 36.5 <> 37.0 |      1 |   105 |
| 37.0 <> 37.5 |      2 |   173 |
| 37.5 <> 38.0 |     22 |  1499 |
| 38.0 <> 38.5 |      2 |   136 |
| 38.5 <> 39.0 |      4 |   705 |
| 39.0 <> 39.5 |    126 | 31640 |
| 39.5 <> 40.0 |     56 | 32898 |
| 40.0 <> 40.5 |     58 | 31232 |
| 40.5 <> 41.0 |     56 | 31857 |
| 41.0 <> 41.5 |     47 | 30375 |
| 41.5 <> 42.0 |     47 | 29950 |
| 42.0 <> 42.5 |     10 |  7520 |
| 42.5 <> 43.0 |     31 |  8742 |
| 43.0 <> 43.5 |     68 | 13723 |
| 43.5 <> 44.0 |     19 |  2924 |
| 44.0 <> 44.5 |     11 |  1583 |
| 44.5 <> 45.0 |     19 |  2171 |
| 45.0 <> 45.5 |     23 |  5543 |
| 45.5 <> 46.0 |     11 |  1224 |
| 46.0 <> 46.5 |      3 |   241 |
| 46.5 <> 47.0 |      2 |   173 |
| 47.0 <> 47.5 |      5 |   348 |
| 47.5 <> 48.0 |      8 |  1931 |
| 48.0 <> 48.8 |      4 |   272 |
=================================
