
=================================
| IO Statistics                 |
|                               |
| Interval size: 0.5 secs       |
| Col 1: ip.src==106.204.32.66  |
|-------------------------------|
|              |1               |
| Interval
| Interval     | Frames | Bytes |
|-------------------------------|
|  0.0 <>  0.5 |     12 |  1687 |
|  0.5 <>  1.0 |      6 |   360 |
|  1.0 <>  1.5 |      0 |     0 |
|  1.5 <>  2.0 |      0 |     0 |
|  2.0 <>  2.5 |      1 |    80 |
|  2.5 <>  3.0 |      2 |   136 |
|  3.0 <>  3.5 |      1 |    68 |
|  3.5 <>  4.0 |      0 |     0 |
|  4.0 <>  4.5 |      0 |     0 |
|  4.5 <>  5.0 |      2 |   124 |
|  5.0 <>  5.5 |      1 |    56 |
|  5.5 <>  6.0 |      0 |     0 |
|  6.0 <>  6.5 |      0 |     0 |
|  6.5 <>  7.0 |      0 |     0 |
|  7.0 <>  7.5 |      0 |     0 |
|  7.5 <>  8.0 |      0 |     0 |
|  8.0 <>  8.5 |      3 |   463 |
|  8.5 <>  9.0 |      4 |   524 |
|  9.0 <>  9.5 |      5 |   593 |
|  9.5 <> 10.0 |      0 |     0 |
| 10.0 <> 10.5 |      4 |  1228 |
| 10.5 <> 11.0 |     42 |  8658 |
| 11.0 <> 11.5 |     98 | 13049 |
| 11.5 <> 12.0 |     66 |  7949 |
| 12.0 <> 12.5 |    111 | 24926 |
| 12.5 <> 13.0 |     49 |  9496 |
| 13.0 <> 13.5 |     53 |  9125 |
| 13.5 <> 14.0 |     21 |  2133 |
| 14.0 <> 14.5 |     31 |  2108 |
| 14.5 <> 15.0 |     91 | 15857 |
| 15.0 <> 15.5 |    135 | 26223 |
| 15.5 <> 16.0 |     91 | 15430 |
| 16.0 <> 16.5 |     51 |  4433 |
| 16.5 <> 17.0 |      7 |  2833 |
| 17.0 <> 17.5 |     76 |  6387 |
| 17.5 <> 18.0 |     38 |  6821 |
| 18.0 <> 18.5 |     47 |  9165 |
| 18.5 <> 19.0 |     84 |  8802 |
| 19.0 <> 19.5 |     21 |  1976 |
| 19.5 <> 20.0 |     11 |   809 |
| 20.0 <> 20.5 |     29 |  5470 |
| 20.5 <> 21.0 |     26 |  3200 |
| 21.0 <> 21.5 |     41 |  3380 |
| 21.5 <> 22.0 |     14 |   952 |
| 22.0 <> 22.5 |     21 |  3072 |
| 22.5 <> 23.0 |      5 |   587 |
| 23.0 <> 23.5 |     21 |  2105 |
| 23.5 <> 24.0 |      6 |  1146 |
| 24.0 <> 24.5 |      1 |   105 |
| 24.5 <> 25.0 |      1 |    68 |
| 25.0 <> 25.5 |     10 |   680 |
| 25.5 <> 26.0 |      0 |     0 |
| 26.0 <> 26.5 |      0 |     0 |
| 26.5 <> 27.0 |      3 |   911 |
| 27.0 <> 27.5 |      2 |   136 |
| 27.5 <> 28.0 |      8 |   508 |
=================================
