
==================================
| IO Statistics                  |
|                                |
| Interval size: 0.5 secs        |
| Col 1: Frames and bytes        |
|--------------------------------|
|              |1                |
| Interval
| Interval     | Frames |  Bytes |
|--------------------------------|
|  0.0 <>  0.5 |      2 |    638 |
|  0.5 <>  1.0 |      1 |    319 |
|  1.0 <>  1.5 |      0 |      0 |
|  1.5 <>  2.0 |      2 |    395 |
|  2.0 <>  2.5 |      1 |     76 |
|  2.5 <>  3.0 |     46 |  23823 |
|  3.0 <>  3.5 |    150 |  80758 |
|  3.5 <>  4.0 |    156 |  95716 |
|  4.0 <>  4.5 |     66 |  44997 |
|  4.5 <>  5.0 |    257 | 167354 |
|  5.0 <>  5.5 |     94 |  52691 |
|  5.5 <>  6.0 |     71 |  39434 |
|  6.0 <>  6.5 |     73 |  58736 |
|  6.5 <>  7.0 |    104 |  50052 |
|  7.0 <>  7.5 |    223 | 125487 |
|  7.5 <>  8.0 |    180 | 124182 |
|  8.0 <>  8.5 |    159 | 121684 |
|  8.5 <>  9.0 |     76 |  58306 |
|  9.0 <>  9.5 |    127 |  81549 |
|  9.5 <> 10.0 |     82 |  35680 |
| 10.0 <> 10.5 |     59 |  11671 |
| 10.5 <> 11.0 |    178 | 101058 |
| 11.0 <> 11.5 |     81 |  59252 |
| 11.5 <> 12.0 |     11 |    764 |
| 12.0 <> 12.5 |     62 |  20950 |
| 12.5 <> 13.0 |     52 |  34221 |
| 13.0 <> 13.5 |     60 |  21802 |
| 13.5 <> 14.0 |     15 |   7030 |
| 14.0 <> 14.5 |     30 |   9784 |
| 14.5 <> 15.0 |     29 |   5203 |
| 15.0 <> 15.5 |     16 |   2497 |
| 15.5 <> 16.0 |      7 |    698 |
| 16.0 <> 16.5 |    199 |  87735 |
| 16.5 <> 17.0 |    134 |  77644 |
| 17.0 <> 17.5 |      2 |    136 |
| 17.5 <> 18.0 |      4 |    272 |
| 18.0 <> 18.5 |      0 |      0 |
| 18.5 <> 19.0 |      0 |      0 |
| 19.0 <> 19.5 |     24 |   1632 |
| 19.5 <> 20.0 |     48 |   3264 |
| 20.0 <> 20.5 |      0 |      0 |
| 20.5 <> 21.0 |      0 |      0 |
| 21.0 <> 21.5 |      0 |      0 |
| 21.5 <> 22.0 |      0 |      0 |
| 22.0 <> 22.5 |      0 |      0 |
| 22.5 <> 23.0 |      0 |      0 |
| 23.0 <> 23.5 |      0 |      0 |
| 23.5 <> 24.0 |      0 |      0 |
| 24.0 <> 24.5 |     11 |   2080 |
| 24.5 <> 25.4 |      4 |    272 |
==================================
